,text,hoax
668,Fanpage Facebook Bantuan Samsung Pendidikan Adakan Program Bantuan Pendidikan,1
669,Sebagian Penghuni Pilih Bertahan dan Nyaman di Wisma Karantina Pademangan,0
670,"Ketika rakyat muak dan jijik, tak ada lagi yang minta salaman dan selfie dengan Presiden Jokowi Widodo",1
671,Infografis COVID-19 (14 Oktober 2020),0
672,Upaya Pemerintah DKI Jakarta dan Sumatera Utara dalam Penanganan COVID-19,0
673,Peningkatan Kasus Aktif Tidak Bisa Ditoleransi,0
674,"Bersatu Lawan COVID, Aplikasi Berbasis Gawai Permudah Masyarakat Antisipasi COVID-19",0
675,Video Animasi Penyebaran Virus Corona,1
676,Langkah Adaptif Berolah Raga yang Aman dan Produktif di Masa Pandemi,0
677,Penambahan Kasus Perkotaan Dominasi Jumlah Penderita COVID-19 Nasional,0
678,Foto Lagi lagi corona tka cina makasih banyak yang datang ke Indonesia trs bawa amunisi,1
679,Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya,1
680,Vaksinasi Bagi Ibu Hamil dan Lanjut Usia Aman dan Perlu,0
681,Perayaan Natal Disyaratkan Terapkan Protokol Kesehatan Ketat,0
682,"Per 3 Agustus 2020, Total Pasien Sembuh dari COVID Sebanyak 70.237 Orang",0
683,Bill Gates akan Meluncurkan Kapsul Implan Manusia untuk Melawan Virus Corona,1
684,Infografis COVID-19 (11 April 2020),0
685,Risma Sujud ke IDI Karena Warga Surabaya Tidak Diterima Di RSUD Dr Soetomo,1
686,Pasar Wameo dan Karya Nugraha Ditutup Selama 1 Minggu,1
687,Pasien COVID-19 yang Jujur Setengah dari Kesembuhan,0
688,KONDISI KRITIS IMAM BESAR POSITIVE KORONA,1
689,Korea Selatan Kelabakan Lihat Warganya Meninggal Satu Persatu Usai Disuntik Vaksin,1
690,Tenaga Kesehatan dan Vaksinator Siap Laksanakan Vaksinasi COVID-19,0
691,Dana Hibah Pariwisata untuk Bangkitkan Kembali Industri Pariwisata,0
692,Pemerintah Berikan Bantuan Internet Gratis Selama Pandemi Covid-19,1
693,Tokoh Adat dan Agama Bantu Edukasi Pencegahan COVID-19 di Pelosok Papua,0
694,Buku Saku #InfoVaksin,0
695,Satgas Covid-19: Penanganan Covid-19 di Ibukota Tetap Berjalan,0
696,Kesembuhan Kumulatif Mencapai 228.453 Kasus,0
697,Presiden: Lakukan Pelacakan Lebih Agresif dengan Gunakan Teknologi Telekomunikasi,0
698,Infografis COVID-19 (12 Oktober 2020),0
699,"Tinjau RS Darurat di Pulau Galang, Presiden: Dioperasikan Mulai Senin Depan",0
700,"Ayo, Kaum Milenial Punya Peran Cegah dan Lakukan Kesiapsiagaan COVID – 19",0
701,"Pasien Sembuh COVID-19 Bertambah 523, Ada 10 Provinsi Tak Laporkan Kasus Positif",0
702,Infografis COVID-19 (07 Juli 2020),0
703,Video Keramaian Stasiun Kereta Api di India Selama Pandemi COVID-19,1
704,Gugus Tugas Luncurkan Covid19.go.id,0
705,"Karena Pandemi COVID-19, yang Seharusnya Dibebaskan Narapidana Pencuri Ayam, Bukan Malah Terpidana Koruptor",1
706,Kiat Pemerintah Dalam Melindungi Anak di Masa Pandemi COVID-19,0
707,Erick Thohir: Perlindungan Bagi Tenaga Kesehatan Itu Mutlak,0
708,Penerapan Protokol Kesehatan Ojol Kunci Cegah Penyebaran COVID-19,0
709,Pedagang di Pasar Segiri Positif Covid-19,1
710,Pemerintah Berkomitmen Perluas Ruang Lingkup Vaksinasi,0
711,Merokok Meningkatkan Potensi Terjangkit COVID-19,0
712,"Kasus Positif COVID-19 Bertambah 686, Sembuh 180 dan Meninggal 55 Orang",0
713,Wisatawan Butuh Jaminan Protokol Kesehatan Saat Libur Panjang,0
714,Kasus Aktif Covid-19 di Indonesia Lebih Rendah Dibandingkan Negara Lain,0
715,Pasien Sembuh Bertambah Menjadi 122.802 Kasus,0
716,Kesembuhan Pasien COVID-19 Terus Meningkat Menjadi 437.456 Orang,0
717,Pemerintah Segera Distribusikan 105.000 APD,0
718,Presiden Tinjau Kesiapan Menuju Tatanan Normal Baru di Bekasi,0
719,[BERITA] Perkembangan Informasi Empat Ton Telur Bansos Pemprov Jabar Membusuk di Gudang Penyimpanan Bulog Garut,1
720,Infografis COVID-19 (15 Juli 2020),0
721,Peran Sentral Perempuan Melalui TP-PKK pada Masa Pandemi COVID-19,0
722,Survei Penerimaan Vaksin COVID-19 di Indonesia,0
723,"SIKM Syarat Masuk Wilayah DKI Jakarta, Simak Penjelasan Berikut Ini",0
724,Kesadaran Bersama Menyikapi Penyebaran COVID-19,0
725,Prof. Wiku: Rapid Test Antigen Bisa Digunakan Di Indonesia,0
726,Kesembuhan Total Menjadi 128.057 Kasus,0
727,"Anjuran Mantan Menkes, Jemur Uang di Bawah Sinar Matahari Selama 30 Menit Bisa Cegah Penularan",1
728,Lebih dari 48 Ribu Keluarga DKI Jakarta Terima Fasilitas dan Edukasi Cuci Tangan dari Unilever Indonesia,0
729,"Vaksin Datang, Prokes Jangan Hilang!",0
730,Infografis COVID-19 (27 Mei 2020),0
731,Video ini demo di Amerika. saat ini di masa pandemik #COVIDー19,1
732,"Antisipasi Corona, Seluruh BUMN DKI Ditutup",1
733,Mereka yang Tak Kenal Lelah Mencegah Penularan Penyakit Melalui Vaksin,0
734,Kesembuhan Harian di DKI Jakarta dan Aceh Naik Pesat,0
735,Pasien Sembuh COVID-19 Terus Bertambah Menjadi 410.552 Orang,0
736,Tujuh Langkah Protokol Kesehatan Pengguna Moda Transportasi Umum,0
737,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
738,Ancaman Infodemik Dapat Memperburuk Pandemi COVID-19,0
739,Pemerintah Kawal Kesiapan Sarana Vaksin COVID-19,0
740,Pemerintah Pastikan Kesiapan Vaksinasi,0
741,Program Pemulihan Ekonomi Nasional (PEN) Mendukung UMKM di Masa Pandemi,0
742,Pemerintah Terus Tingkatkan Kuantitas dan Kualitas Pelayanan Kesehatan Selama Tahun 2020,0
743,Infografis COVID-19 (13 Mei 2020),0
744,"Antisipasi Varian Baru Covid-19, Pemerintah Tutup Sementara Perjalanan WNA ke Indonesia",0
745,"Kasus Positif COVID-19 Jadi 14.265, Pasien Sembuh 2.881 Orang",0
746,Pemakaian Masker Menyebabkan Penyakit Legionnaires,1
747,Pesan Berantai Wisma Atlet penuh,1
748,Kemenparekraf Kembali Sumbang APD Penanganan COVID – 19,0
749,Kepolisian RI Lakukan Pencegahan Penyebaran COVID-19 Secara Humanis,0
750,Presiden Jokowi Inginkan Kecepatan dalam Pencegahan dan Penanganan COVID-19,0
751,Penanganan Covid-19 Harus Tekan Penularan Kasus,0
752,Dukungan Kolektif Masyarakat Kampanye Penggunaan Masker Lawan COVID-19,0
753,Pandemi COVID-19 Tumbuhkan Semangat Berkreativitas Atlet dan Musisi,0
754,Video Biden Merayakan Ulang Tahun Tanpa Masker,1
755,Sejumlah Polisi India Telah Tiba di Indonesia,1
756,Pemkot Semarang Kondisikan Sikap Adaptif Warga Terhadap COVID-19,0
757,Kasus Meninggal Akibat COVID-19 Paling Banyak Usia 30-59 Tahun,0
758,"Peningkatan Penanganan COVID-19 di Jawa Timur dan Sulawesi Selatan, Berhasil Keluar dari Zona Merah",0
759,Tidak Ada Pasien Positif Corona di Aceh,1
760,"Video Sholat Jum’atan di China Menjadi Lautan Manusia, Orang Islam di Wuhan Tidak Satupun yang Kena Virus Corona",1
761,Instruksi Bupati Malang Izinkan Lomba Agustusan dan Kegiatan yang Datangkan Massa,1
762,"Pasien Sembuh Terus Bertambah, Kesembuhan Total Menjadi 441.983 Orang",0
763,MUI Larang Penggunaan Vaksin Covid-19 yang Didatangkan dari Tiongkok,1
764,Satgas Covid Ingatkan Masyarakat Untuk Tetap Jalankan Protokol Kesehatan,0
765,"Kasus Terkonfirmasi Positif COVID-19 Naik 496 Orang, Pasien Sembuh Meningkat Jadi 4.324",0
766,Infografis COVID-19 (16 Juni 2020),0
767,112 Wilayah Administrasi Kabupaten dan Kota Masuk Daftar Zona Hijau,0
768,UNICEF: 70 Persen Anak Percaya Pemerintah Bisa Tangani COVID-19,0
769,Pasien Sembuh dari COVID-19 Bertambah Menjadi 297.509 Orang,0
770,Bill Gates mengatakan dia tidak akan divaksinasi dan CEO Pfizer juga menunda menerima vaksin covid-19,1
771,Pasien Sembuh Melampaui Penambahan Pasien Terkonfirmasi Poisitif,0
772,Video Demonstrasi Anti Lockdown di London,1
773,Salah Satu Solusi untuk Virus Ini adalah Secangkir Teh Sederhana,1
774,Presiden: Tetap Jalankan Protokol Kesehatan dengan Disiplin,0
775,"Penambahan Kasus COVID-19 Terkonfirmasi Positif 1.447, Meninggal 53 dan Sembuh 651 Orang",0
776,"Sejumlah Negara Tak Izinkan WNI Datang, Wamenlu: RI Juga Larang WNA Masuk Saat Corona, kecuali TKA China",1
777,Sidak Masker di Wilayah Kabupaten Jepara Hingga 31 Desember 2020,1
778,"Penanganan Jenazah di Masa Pandemi, Perhatikan Protokol ini",0
779,Pasien Sembuh Tembus Angka 301.006 Orang,0
780,Pemerintah Periksa 14.354 Spesimen Terkait COVID-19,0
781,Foto FBI Menangkap Bill Gates Karena Terorisme Biologis,1
782,Aktris Olla Ramlan Tetap Produktif Saat Pandemi,0
783,Satgas Covid-19 Ingatkan Masyarakat Disiplin Terapkan 3M,0
784,Seorang Kakek di Tulungagung Meninggal Karena COVID-19,1
785,Lima Arahan Terbaru Presiden Terkait Penanganan Pandemi COVID-19,0
786,Cegah Klaster Kantor Lewat Disiplin 3M,0
787,Kesembuhan COVID-19 di Jawa Tengah Meningkat,0
788,Komnas HAM Merestui Tindakan Tim Gugus Tugas dalam Penanganan COVID19,0
789,"Ditanya Soal Virus Corona Korlap FPI: Hanya Imam Besar Kami yg Punya Penangkal Virus Corona, Karna Imam Besar Kami Cucu Nabi",1
790,Satgas Ajak Masyarakat Bijak Pilah Informasi Dukung Suksesnya Vaksinasi,0
791,Pasar-Pasar Tradisional di Tanjung Karang & Teluk Betung Mulai Besok Ada yang Tutup 3 Hari SD 5 Hari,1
792,Hati2 Alat Ini Sdh Di Setting Suhu 36-37°C Olh Komunis Cina Utk Mmbunuh Para Ulama2 Kita,1
793,Jumlah Testing Pekan Ketiga November Dekati Standar WHO,0
794,236 Anggota Polisi Positif Covid-19 dan 6 Orang Meninggal Dunia,1
795,Pancasila Jadi Penggerak dan Pemersatu Bangsa dalam Menghadapi Tantangan dan Ujian,0
796,Perayaan Kegiatan Keagamaan Diminta Terapkan Protokol Kesehatan,0
797,"Bapak Ibu Meninggal Karena Covid-19, 5 Bersaudara Menunggu Diadopsi",1
798,Tips Cuci Tangan yang Benar Mengusir Kuman,0
799,Infografis COVID-19 (25 Juli 2020),0
800,Corona Adalah Kedok dari Penyakit Radiasi,1
801,Ahli Gizi: Ikan Kembung Kaya Akan Omega 3 Gantikan Ikan Salmon,0
802,Papua Masuk Lima Besar Kesembuhan Harian Tertinggi,0
803,"Lakukan Disinfeksi Atasi COVID-19 secara Aman, Perhatikan Beberapa Prosedur",0
804,"Vaksinasi Penting di Masa Pandemi, Dorong Terciptanya Kekebalan Kelompok",0
805,dr Reisa: Pasien COVID-19 Dengan Gejala Berat Bisa Sembuh,0
806,Ibadah Natal Harus Utamakan Kesehatan dan Keselamatan Jemaat,0
807,Presiden Akan Tinjau Posko Penanganan dan Penanggulangan COVID-19 Jawa Timur,0
808,Pemeringkatan Provinsi Permudah Monitoring Penanganan COVID-19,0
809,Digitalisasi Dongkrak UMKM Naik Kelas,0
810,Satgas Minta Masyarakat Cermat Pilah Informasi Terkait Vaksin COVID-19,0
811,Hydro Oxy Mouth Freshener Spray Dapat Cegah dan Sembuhkan Virus Covid-19,1
812,Tantangan Pengobatan Penderita ODHA di Tengah Pandemi COVID-19,0
813,"Berkunjung ke Markas Satgas COVID-19, Pendeta Midian Sirait: Mari Bantu Pemerintah Atasi COVID-19",0
814,Provinsi Prioritas Harus Tingkatkan Kesembuhan dan Tekan Kematian,0
815,Kasus Sembuh Mingguan di Empat Provinsi Jauh Lebih Baik,0
816,Flat Isolasi Mandiri Wisma Atlet Kemayoran Terisi 1.709 OTG,0
817,Pembatasan 50 Persen Pengunjung Pusat Belanja di Masa PSBB Transisi Wilayah Jakarta,0
818,Tips Hindari COVID-19 di Pondok Pesantren,0
819,Pasien Sembuh Harian Bertambah 4.545 Orang,0
820,Kesembuhan COVID-19 Terus Bertambah Menjadi 445.793 Orang,0
821,Protokol Kesehatan Penting untuk Keselamatan Ibu Hamil,0
822,Gambar Tangkapan Layar Berita Viva.co.id Berjudul Kementan Produksi Massal Kalung Antivirus Corona Bulan Depan Dengan Foto Headline Kalung Bertaring,1
823,BP2MI Antisipasi Peningkatan Gelombang Kepulangan Pekerja Migran Indonesia di Tengah Pandemi COVID-19,0
824,"Fabiana Souza, penerima perdana suntikan vaksin covid 19 meninggal dunia di RS.Sao Lucas Porto Alegre Brazil Selatan",1
825,Awas HOAKS! - Harga Vaksin di Indonesia 1000% Lebih Mahal daripada di Brazil,0
826,Foto Ariel NOAH Jadi Relawan Tenaga Medis di Tengah Pandemi Virus Corona atau Covid-19,1
827,440 Ribu Nakes dan 23 Ribu Vaksinator Persiapkan Vaksinasi,0
828,Cie ga pake masker cie berdekatan cie lupa ada corona cie selfi bareng,1
829,Kemandirian Desa Panggungharjo Hadapi Pandemi dengan Kearifan Lokal Setempat,0
830,Satgas COVID-19 Imbau Penerapan Protokol Kesehatan di Perkantoran,0
831,"Foto Barack Obama, Anthony Fauci dan Melinda Gates mengunjungi ‘pabrik coronavirus’ Laboratorium Cina Wuhan tahun 2015",1
832,[FALSE] “Corona Mass Graves in Italy”,1
833,Satgas COVID-19: PSBM Menekan Mobilitas Penduduk Zona Merah,0
834,Infografis COVID-19 (4 September 2020),0
835,Bukan Karena Vaksin COVID-19 Respon Vagal Sebabkan Seorang Perawat Pingsan,0
836,Presiden Jokowi dan Presiden Trump Sepakat Tingkatkan Kerja Sama Alat Kesehatan dalam Penanganan COVID-19,0
837,Imam Besar Masjid Istiqlal Minta Santri Proaktif Mengusir COVID-19,0
838,Puncak Persebaran Virus Corona 4 April Hingga 18 April 2020,1
839,Menteri Kesehatan: Pelaksanaan Vaksinasi Menunggu Izin Penggunaan dari Badan POM,0
840,Media Jadi Solusi Keberhasilan Penanganan COVID-19,0
841,Pesan WhatsApp Soal Razia Keliling Serempak Se-Jawa Barat,1
842,Transmart Ditutup Selama 10 Hari Karena Belasan Orang Terpapar Covid-19,1
843,Pasien Covid-19 Meninggal di Rumah Sakit Manaf Kota Jambi,1
844,KJP Dicabut dan Kurungan 3 Bulan bagi Anak-Anak yang Keluar Rumah Selama PSBB,1
845,Infografis COVID-19 (29 Agustus 2020),0
846,Pesan Berantai Rekrutmen Relawan Untuk Merawat Pasien Covid 19 di Wisma Atlet Oleh Dokter Irna,1
847,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
848,Menko Polhukam: Jaga Imunitas Jasmani dan Rohani Selama Ramadan di Tengah Pandemi COVID-19,0
849,Satgas COVID-19 Sebut Laboratorium Perlu Dievalusi,0
850,"Zona Merah Semakin Berkurang, Tim Pakar: Masyarakat Diharapkan Tetap Waspada",0
851,Vaksin Penting untuk Membangun Imunitas Masyarakat,0
852,Lima Skema Perlindungan dan Pemulihan UMKM di Tengah Pandemi Covid-19,0
853,"Pasien Sembuh COVID-19 Terus Tumbuh Jadi 17.883, Kasus Positif Naik 1.226",0
854,Penanganan COVID-19 di 10 Provinsi Prioritas Semakin Membaik,0
855,Jubir Pemerintah: Atasi COVID-19 Dengan Putus Rantai Penularan,0
856,"71 Pasien Covid-19 Klaster Hajatan Boyolali Dijemput Petugas, Biaya Dibebankan ke Pemilik Hajatan",1
857,Indonesia Berupaya Amankan Ketersediaan Vaksin COVID-19,0
858,Penambahan Pasien Sembuh Harian Capai 2.317 Orang,0
859,Infografis COVID-19 (29 Mei 2020),0
860,"Kasus COVID-19 Bertambah 1.014, Pasien Sembuh Juga Naik Menjadi 13.776",0
861,Pastikan Sikap Disiplin Sebelum Memulai Aktivitas di Masa Pandemi,0
862,"Kasus Positif COVID-19 Capai 8.607 Orang, Pasien Sembuh Meningkat Jadi 1.042",0
863,Pemerintah Persilakan Daerah Ajukan PSBB,0
864,Keputusan Menteri Kesehatan Republik Indonesia nomor 9860 Tahun 2020,0
865,Belajar Strategi Penanganan Pandemi Dari Masa Lalu,0
866,Himbauan Bpk Kapolresta Malang Siapapun yg Bukan Orang Malang klo Ada yg Masuk Ke kota Akan Dikarantina Selama 14 hri,1
867,Data menunjukkan ACEH hanya 1 korban,1
868,Jokowi: Hukuman Seumur Hidup Bagi Kepala Daerah Mainkan Bantuan Covid-19,1
869,Denda Rp250 Ribu Saat Razia Masker Tanggal 22 Juni 2020,1
870,Infografis COVID-19 (22 Agustus 2020),0
871,LP3KD Dukung Sosialisasi Adaptasi Kehidupan Baru COVID-19 Lewat Dua Lagu,0
872,Pasien Sembuh Kumulatif Terus Bertambah Menjadi 364.417 Orang,0
873,"Adidas Tawarkan 3100 Sepatu Gratis, T-shirt, dan Masker sebagai Perayaan Hari Jadi Adidas",1
874,Seorang Pesepeda Meninggal Di Monas Akibat Kehabisan Oksigen Karena Memakai Masker,1
875,Satgas Covid-19 Kabupaten Pangkep Semprot Jemaah Shalat Tarawih di Masjid,1
876,Pemerintah Siapkan Kebutuhan Penanganan Pasien COVID-19,0
877,Pengawasan Mutu Vaksin COVID-19 Menerapkan Standar Internasional,0
878,Infografis COVID-19 (26 Juni 2020),0
879,21% Pasien Mengalami Efek Samping Setelah Memakai Vaksin Moderna,1
880,Tiga Langkah Jitu Bagi Daerah untuk Beralih ke Zona Hijau,0
881,Uap Air Panas Dapat Membunuh Virus Corona,1
882,Tidak Menggunakan Masker Denda Rp300 Ribu di Semarang,1
883,Analisis Data COVID-19 Indonesia (Update Per 15 November 2020),0
884,Tekan Penularan Dengan Protokol Kesehatan Di 10 Provinsi Kenaikan Kasus Tertinggi,0
885,"Kasus Positif COVID-19 Naik 684, Pasien Sembuh 471, Meninggal 35",0
886,Penggunaan Hydroxychloroquine Bersyarat pada Pengobatan Pasien COVID-19,0
887,WHO Beri Rekomendasi Untuk Indonesia Menyelenggarakan Rapid Test Antigen,0
888,Video Keadaan RS Covid Wisma Atlet,1
889,"Lima Hotel Isolasi Mandiri DKI Terisi 658 OTG, Kota Tangerang Siapkan Satu Hotel",0
890,Beberapa Dampak Negatif dari Menggunakan Masker,1
891,Pikiran Positif Senjata Sita Taklukan Corona,0
892,Infografis COVID-19 (30 November 2020),0
893,Dubes RI untuk Uni Emirat Arab: Dengan Vaksin Insya Allah Kita Akan Sehat,0
894,Tenaga Medis di Sampang Sengaja Sebarkan Corona Dengan Disuntik,1
895,IDI Tekankan Dokter Terus Pantau Kesehatan Warga yang Isolasi Mandiri,0
896,Video ini di PGC Evakuasi Pasien COVID-19,1
897,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 4-10 April 2020,1
898,Purworejo Lockdown Mulai Tanggal 24 Desember 2020,1
899,"Kemenristek/BRIN Siap Bantu Hilirisasi dan Komersialisasi Ventilator serta Kembangkan Vaksin Nasional dengan Prinsip Cepat, Efektif, dan Mandiri",0
900,Presiden Jokowi Beri Arahan Khusus Penanganan COVID-19 di Tiga Provinsi,0
901,Pemerintah Bantu Peningkatan Asupan Gizi Tenaga Kesehatan dan Non-Tenaga Kesehatan yang Bukan ASN di 34 Provinsi,0
902,Perkembangan Testing Nasional Jadikan Bahan Evaluasi,0
903,Tenaga Medis China Didatangkan untuk Membantu Menangani Covid-19 di Indonesia,1
904,Presiden Ajak Para Gubernur Kerja Keras Tangani Pandemi COVID-19,0
905,Poster Pageblug Sultan HB X Anjurkan Masak Sayur Lodeh 7 Warna,1
906,Akselerasi Persiapan Logistik dan SDM Untuk Vaksinasi COVID-19,0
907,Seperti Inilah Bentuk Corona yang Berhasil Difoto dan Diperbesar Ilmuwan India,1
908,MUI Minta Pelaksanaan Zakat Perhatikan Protokol Kesehatan,0
909,Satgas Ingatkan Masyarakat Cegah Kenaikan Kasus Dengan Disiplin 3M Selama Libur Panjang,0
910,Gugus Tugas Nasional Hadirkan Dua Mobile Combat COVID-19 di Jawa Timur,0
911,"Satgas PEN: Banpres Produktif Dorong Usaha Mikro Bertahan, Beradaptasi, dan Berinovasi di Tengah Pandemi",0
912,"Corona Mewabah, Gubernur Ganjar Liburkan Driver Grab Grobogan dan Akan Diajukan oleh Pihak Grab untuk Memberi Insetif 200rb per Hari.",1
913,Vaksin COVID-19 Dapat Mengubah DNA Manusia,1
914,Satgas Covid-19: Vaksin Menstimulasi Imunitas Tubuh,0
915,Yuri: Kasus Sembuh COVID-19 Lebih Banyak Dilaporkan Daerah,0
916,"Pemerintah Luncurkan Subsidi Upah untuk Dorong Daya Beli, Cakupan Diperluas Jadi 15,72 Juta Pekerja   ",0
917,Infografis COVID-19 (12 Agustus 2020),0
918,Rumus Maman: Adaptif dan Kreatif plus Kolaboratif,0
919,Infografis COVID-19 (27 Juni 2020),0
920,"Pasien Sembuh COVID-19 Bertambah 134, Positif 1986",0
921,Dua orang Terinfeksi Virus Corona Di Parepare,1
922,Hardiknas Belajar dari COVID-19 dan Strategi Kemendikbud Tegakkan KBM,0
923,Vaksin COVID-19 Dipastikan Aman Sebelum Diberikan Kepada Masyarakat,0
924,"Penambahan Kasus COVID-19, Positif 1.385, Meninggal 58 dan Sembuh 789 Orang",0
925,Infografis COVID-19 (30 Agustus 2020),0
926,Hasil Survey : Masyarakat Indonesia Optimistis Ekonomi Segera Pulih,0
927,Satgas Penanganan COVID-19 Sebut Zona Risiko Tinggi di 33 KabupatenKota Menurun,0
928,Infografis COVID-19 (31 Juli 2020),0
929,Analisis Data COVID-19 Indonesia (Update Per 6 Desember 2020),0
930,Save The Children Berharap Anak-Anak Diberikan Partisipasi Pengendalian COVID-19,0
931,Video Masjid/ mushola ditutup tpi knp ngadain konser cuk,1
932,Infografis COVID-19 (22 April 2020),0
933,"Perangi COVID-19, Aplikasi BLC Jadi Gerakan Transparansi Data Percepat Penanganan",0
934,"Jumlah Kasus Positif COVID-19 Naik 1.574, Meninggal 76 dan Sembuh 1.295 Orang",0
935,Pasien Sembuh COVID-19 Meningkat Menjadi 666.883 Orang,0
936,Video DI BALIK COVID-19/CORONA TERNYATA ISI NYA SUDAH HABIS,1
937,Terapkan Ini Agar Sukses Hadapi Dampak Pandemi COVID-19,0
938,Pemerintah Pusat Dan Daerah Intensifkan Sinkronisasi Data Covid-19,0
939,Pemerintah Kanada Beri $2.000 Kepada Seluruh Warga Kanada,1
940,Pasien Sembuh Sudah Mencapai 277.544 Orang,0
941,Profesor Dr Tasuku Honjo mengatakan bahwa virus korona itu tidak alami. Cina telah membuatnya,1
942,Tenaga Kesehatan Sasaran Pertama Vaksinasi COVID-19,0
943,"Perkembangan COVID-19 Jabar, Ridwan Kamil: Ekonomi dan Kesehatan Sama-sama Membaik",0
944,566 Pasukan Dikerahkan Dukung Operasional RS Darurat COVID-19 Wisma Atlet Kemayoran,0
945,Jumlah Kasus Aktif Di Berbagai Daerah Cenderung Menurun,0
946,Video Saksikan Konser Amal Corona Bersama Mike Klepon,1
947,Sebanyak 80 Persen dari 11.242 Pemeriksaan Spesimen Dinyatakan Negatif COVID-19,0
948,Pasien Sembuh Kumulatif Mencapai 360.705 Orang,0
949,Vaksin COVID-19 Buatan Sinovac hanya untuk Uji Klinik dan Mengandung Sel Vero dan Bahan Berbahaya,1
950,Pemerintah Sudah Periksa Hampir 20.000 Sampel COVID-19,0
951,Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 385.094 Orang,0
952,"Vaksin COVID-19 Disiapkan, 3M & 3T Terus Dijalankan",0
953,Tahap-tahap Pengembangan Vaksin COVID-19 Hingga Produksi Massal,0
954,"Vaksin Sinovac Teruji Minim Efek Samping, Berkhasiat dan Halal",0
955,[BERITA] Update Status Terkait Penutupan Beberapa Destinasi Wisata di DIY,1
956,Ivermectin Obat Covid-19,1
957,Pemerintah Siapkan Stimulus Tambahan Bagi Pekerja untuk Dorong Konsumsi Masyarakat,0
958,Kesembuhan Harian Tembus Angka 4.343 Kasus,0
959,Aturan Physical Distancing Terkendala Disiplin Warga,0
960,Infografis COVID-19 (18 Juni 2020),0
961,"Pasien Sembuh COVID-19 Meningkat Jadi 17.349, Meninggal Bertambah 34, Positif Naik 1.041 Orang",0
962,"Pasien Sembuh COVID-19 Meningkat 3.064, Kasus Meninggal Tembus Angka 1.007",0
963,"Insentif 405,1 Triliun Rupiah di Tengah Wabah",0
964,KRN PEMERINTAHNYA NGEYEL & RAKYATNYA BANDEL AKHIRNYA INDONESIA DILOCKDOWN DUNIA,1
965,"Daftar List Hotel di Bali yg Dijual, Hotel for SALE in BALI April 2020",1
966,Yosi Project Pop: Saring Sebelum Sharing Tangkal Hoaks COVID-19,0
967,"Pekerja Migran Kembali ke Tanah Air, Gugus Tugas Bantu Penanganan",0
968,"Terjadi Kenaikan Jumlah Pasien, Prof Wiku: Peringatan Penanganan Covid-19",0
969,Antisipasi Libur Panjang Karyawan Pergi ke Zona Merah Wajib Lapor,0
970,Anies: Perpanjangan PSBB DKI Jakarta Jadi Penentu Transisi untuk Memulai New Normal,0
971,Resep Campuran Teh Hijau dan Lemon Untuk Atasi Covid-19,1
972,Pasien Sembuh di Flat Isolasi Mandiri 145 OTG,0
973,penerimaan sampel COVID-19 di BBTKLPP Jakarta akan libur pada Hari Raya Idul Fitri,1
974,Enam Arahan Presiden untuk Bendung Penyebaran COVID-19,0
975,"Apa itu: Vaksin, Vaksinasi, Imunisasi dan Imunitas?",0
976,Program-program Imunisasi di Indonesia Terbukti Berhasil Cegah Penyakit Menular,0
977,Keputusan Menteri Kesehatan Republik Indonesia Nomor Hk.01.07/Menkes/12757/2020,0
978,Waspadai Potensi Penyebaran Baru pada Ruang Publik,0
979,Pedagang di Pasar Mayestik Meninggal Karena Covid-19,1
980,Kemendikbud Luncurkan Tiga Kebijakan Dukung Mahasiswa dan Sekolah Terdampak COVID-19,0
981,Jubir Pemrintah: Mari Jalani Pola Hidup Baru dan Berdamai dengan COVID-19,0
982,"Tahapan Vaksinasi COVID-19, Tunggu Evaluasi Badan POM dan MUI",0
983,Infografis COVID-19 (1 Mei 2020),0
984,Flat Isolasi Mandiri Terisi 2.122 OTG dan RS Darurat COVID-19 2.407 Pasien,0
985,"Idul Adha di Tengah Pandemi, Ibadah Kurban Bagi Fakir Miskin dan Keluarga Terdampak",0
986,Menristek BRIN: Ventilator Portabel Karya Anak Bangsa Sedang Diuji Kemenkes,0
987,Kasus Positif COVID-19 di Indonesia Bertambah Menjadi 1.285,0
988,Donasi Bahan Iftar dan Sahur di Masa Wabah Covid-19 oleh PKS,1
989,Perayaan Idul Adha dengan Penerapan Protokol Kesehatan di Masa Pandemi COVID-19,0
990,Suara Orang Terdekat Percepat Kesembuhan Pasien COVID-19,0
991,Satgas COVID-19: Jaga Ketersediaan Alat Material Kesehatan di Daerah,0
992,Setengah Karyawan BTC Pangkalpinang Positif Covid-19,1
993,Masker dapat Menyebabkan Infeksi Staph,1
994,Kesembuhan Kumulatif Covid-19 Terus Bertambah Menjadi 425.313 Orang,0
995,Infografis COVID-19 (14 Juli 2020),0
996,"Atasi Dampak Covid-19, Kemendagri Dorong Pemda Lakukan Relaksasi Pajak Bagi Dunia Usaha",0
997,Masyarakat Tetap Disiplin 3M Setelah Vaksin Tiba,0
998,Infografis COVID-19 (30 Mei 2020),0
999,Sejahtera Secara Psikologis Modal Utama Lawan Corona,0
