,text,hoax
690,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
691,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
692,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
693,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
694,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
695,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
696,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
697,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
698,Jokowi Menggunakan Vaksin Buatan Eropa,1
699,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
700,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
701,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
702,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
703,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
704,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
705,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
706,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
707,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
708,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
709,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
710,Jokowi Menggunakan Vaksin Buatan Eropa,1
711,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
712,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
713,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
714,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
715,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
716,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
717,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
718,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
719,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
720,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
721,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
722,Jokowi Menggunakan Vaksin Buatan Eropa,1
723,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
724,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
725,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
726,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
727,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
728,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
729,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
730,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
731,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
732,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
733,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
734,Jokowi Menggunakan Vaksin Buatan Eropa,1
735,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
736,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
737,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
738,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
739,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
740,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
741,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
742,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
743,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
744,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
745,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
746,Jokowi Menggunakan Vaksin Buatan Eropa,1
747,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
748,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
749,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
750,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
751,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
752,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
753,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
754,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
755,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
756,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
757,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
758,Jokowi Menggunakan Vaksin Buatan Eropa,1
759,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
760,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
761,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
762,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
763,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
764,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
765,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
766,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
767,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
768,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
769,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
770,Jokowi Menggunakan Vaksin Buatan Eropa,1
771,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
772,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
773,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
774,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
775,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
776,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
777,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
778,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
779,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
780,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
781,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
782,Jokowi Menggunakan Vaksin Buatan Eropa,1
783,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
784,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
785,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
786,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
787,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
788,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
789,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
790,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
791,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
792,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
793,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
794,Jokowi Menggunakan Vaksin Buatan Eropa,1
795,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
796,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
797,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
798,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
799,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
800,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
801,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
802,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
803,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
804,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
805,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
806,Jokowi Menggunakan Vaksin Buatan Eropa,1
807,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
808,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
809,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
810,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
811,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
812,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
813,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
814,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
815,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
816,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
817,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
818,Jokowi Menggunakan Vaksin Buatan Eropa,1
819,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
820,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
821,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
822,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
823,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
824,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
825,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
826,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
827,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
828,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
829,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
830,Jokowi Menggunakan Vaksin Buatan Eropa,1
831,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
832,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
833,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
834,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
835,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
836,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
837,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
838,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
839,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
840,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
841,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
842,Jokowi Menggunakan Vaksin Buatan Eropa,1
843,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
844,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
845,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
846,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
847,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
848,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
849,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
850,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
851,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
852,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
853,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
854,Jokowi Menggunakan Vaksin Buatan Eropa,1
855,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
856,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
857,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
858,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
859,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
860,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
861,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
862,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
863,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
864,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
865,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
866,Jokowi Menggunakan Vaksin Buatan Eropa,1
867,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
868,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
869,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
870,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
871,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
872,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
873,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
874,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
875,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
876,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
877,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
878,Jokowi Menggunakan Vaksin Buatan Eropa,1
879,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
880,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
881,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
882,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
883,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
884,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
885,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
886,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
887,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
888,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
889,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
890,Jokowi Menggunakan Vaksin Buatan Eropa,1
891,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
892,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
893,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
894,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
895,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
896,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
897,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
898,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
899,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
900,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
901,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
902,Jokowi Menggunakan Vaksin Buatan Eropa,1
903,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
904,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
905,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
906,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
907,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
908,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
909,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
910,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
911,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
912,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
913,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
914,Jokowi Menggunakan Vaksin Buatan Eropa,1
915,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
916,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
917,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
918,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
919,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
920,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
921,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
922,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
923,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
924,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
925,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
926,Jokowi Menggunakan Vaksin Buatan Eropa,1
927,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
928,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
929,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
930,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
931,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
932,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
933,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
934,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
935,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
936,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
937,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
938,Jokowi Menggunakan Vaksin Buatan Eropa,1
939,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
940,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
941,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
942,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
943,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
944,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
945,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
946,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
947,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
948,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
949,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
950,Jokowi Menggunakan Vaksin Buatan Eropa,1
951,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
952,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
953,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
954,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
955,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
956,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
957,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
958,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
959,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
960,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
961,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
962,Jokowi Menggunakan Vaksin Buatan Eropa,1
963,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
964,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
965,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
966,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
967,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
968,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
969,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
970,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
971,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
972,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
973,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
974,Jokowi Menggunakan Vaksin Buatan Eropa,1
975,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
976,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
977,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
978,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
979,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
980,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
981,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
982,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
983,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
984,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
985,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
986,Jokowi Menggunakan Vaksin Buatan Eropa,1
987,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
988,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
989,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
990,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
991,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
992,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
993,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
994,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
995,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
996,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
997,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
998,Jokowi Menggunakan Vaksin Buatan Eropa,1
999,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1000,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1001,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1002,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1003,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1004,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1005,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1006,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1007,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1008,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1009,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1010,Jokowi Menggunakan Vaksin Buatan Eropa,1
1011,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1012,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1013,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1014,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1015,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1016,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1017,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1018,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1019,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1020,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1021,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1022,Jokowi Menggunakan Vaksin Buatan Eropa,1
1023,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1024,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1025,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1026,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1027,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1028,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1029,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1030,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1031,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1032,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1033,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
