,text,hoax
713,Perilaku Masyarakat Kunci Meningkatnya Kesembuhan Pasien COVID-19,0
714,WHO Beri Rekomendasi Untuk Indonesia Menyelenggarakan Rapid Test Antigen,0
715,Penanganan COVID-19 Pada Provinsi Prioritas Guna Menekan Konstribusi Kasus Nasional,0
716,PSBM Terbukti Tekan Penyebaran COVID-19 di Daerah,0
717,Kunci Utama Menekan Penularan Adalah Perilaku Disiplin 3M,0
718,Penanganan COVID-19 Pada 10 Provinsi Prioritas Cenderung Membaik,0
719,Cina mentargetkan 100 jt penduduk indonesia mati melalui vaksin cina,1
720,Infografis COVID-19 (1 Oktober 2020),0
721,Tetap Cek ke Dokter Saat Pandemi Bila Alami Masalah Kesehatan,0
722,Kesembuhan Harian Kembali Melampaui Penambahan Kasus Positif Baru,0
723,Cegah Klaster COVID-19 dengan Memahami Penyebarannya,0
724,Indonesia Pastikan Pengadaan Vaksin COVID-19 Bagi 20% Populasi Berisiko,0
725,"Hindari COVID-19, Gaya Hidup Sehat bagi Obesitas",0
726,Prof. Wiku: Rapid Test Antigen Bisa Digunakan Di Indonesia,0
727,Upaya Tracing Membutuhkan Sinergi Masyakarat,0
728,Kabupaten Ngada Contoh Penyelenggaraan Pilkada Yang Aman Dari COVID-19,0
729,Tingkat Kesembuhan COVID-19 Membaik Pada 399 Kabupaten/Kota,0
730,Kesembuhan Harian Meningkat Pesat di Sulawesi Selatan,0
731,Analisis Data COVID-19 Indonesia (Update Per 27 September 2020),0
732,dr Reisa: Pasien COVID-19 Dengan Gejala Berat Bisa Sembuh,0
733,"Kasihi Orang di Sekitar Kita, Ikuti Protokol Kesehatan",0
734,Hasil Survei BPS: 92 Persen Warga Patuh Pakai Masker Selama Pandemi COVID-19,0
735,Dua Orang Pria Meninggal Dunia Akibat Kekerasan Polisi Saat Aksi Protes Anti-Vaksin dan Anti-Masker di London,1
736,Pembuatan group WhatsApp ‘INFO WILAYAH PENULARAN COVID-19’ dan pembagian VAKSIN,1
737,Pasien Sembuh Harian Melampaui Penambahan Kasus Positif Baru,0
738,Tower 8 Flat Isolasi Mandiri Dibuka Besok,0
739,Pasien Sembuh Menembus Angka 203.014 Kasus,0
740,TNI Siap Terus Membantu Satgas Penanganan COVID-19,0
741,Infografis COVID-19 (27 September 2020),0
742,Pasien Sembuh Mencapai 199.403 Kasus,0
743,Pandemi COVID-19 Tumbuhkan Semangat Berkreativitas Atlet dan Musisi,0
744,Ibu Rumah Tangga dan Organisasi Perempuan Ujung Tombak Tekan Penularan Dalam Klaster Keluarga,0
745,Kesembuhan Harian Tembus Angka 4.343 Kasus,0
746,Manajemen Harus Beri Sanksi Pegawai Pelanggar Protokol Kesehatan,0
747,Flat Isolasi Mandiri Terisi 2.122 OTG dan RS Darurat COVID-19 2.407 Pasien,0
748,Satgas COVID-19 Tekankan Perilaku Disiplin Protokol Kesehatan Langkah Utama Atasi Pandemi,0
749,Satgas Penanganan COVID-19 Apresiasi KPU Yang Melarang Calon Kepala Daerah Undang Kerumunan,0
750,Pencapaian Positif Tingkat Kesembuhan Terjadi di Berbagai Daerah,0
751,Satgas COVID-19 - Kemenristek BRIN Kembangkan Health Passport Guna Pelacakan Covid-19,0
752,Musim Hujan Waspadai Lahirnya Klaster Pengungsian,0
753,Kota Bogor dan Kabupaten Banyuwangi Lakukan Inovasi Agar Masyarakat Produktif dan Aman Selama Pandemi,0
754,Menteri PPPA: Terapkan Protokol Kesehatan di Lingkungan Keluarga,0
755,Pasien Sembuh Harian Di Riau Meningkat Pesat,0
756,Infografis COVID-19 (23 September 2020),0
757,"Anggap Semua Orang OTG, Trik Cegah COVID-19",0
758,Hari Kedua Setelah Dibuka Tower 4 Flat Isolasi Mandiri Wisma Atlet Terisi 34%,0
759,BNPB Efektifkan Penggunaan Helikopter pada Penanganan COVID -19,0
760,Presiden Jokowi Dorong PBB Perkuat Kerja Sama dalam Penanganan COVID-19,0
761,Pemerintah Tidak Mentolerir Aktivitas Politik Dalam Pilkada Yang Berpotensi Meningkatkan Penularan,0
762,Kemampuan Testing Spesimen Per Hari Meningkat Melebihi 40 Ribu Perhari,0
763,Prof Wiku: Belum Ada Wacana Mengubah Definisi Kematian,0
764,Selalu 3M Guna Cegah Peningkatan Penyebaran Virus COVID-19 Pada Komunitas dan Risiko Individu,0
765,Satgas COVID-19: Kluster Perkantoran Bukti Penerapan Protokol Masih Lengah,0
766,"Dalam Sepekan Kesembuhan Pasien COVID-19 Naik 35,8%",0
767,Pasien Sembuh Terus Meningkat Mencapai 184.298 Kasus,0
768,Analisis Data COVID-19 Indonesia (Update Per 20 September 2020),0
769,Pekan Ketiga September Pasien Sembuh Lebih Dari 72%,0
770,Pasien Sembuh Mencapai 180.797 Kasus,0
771,Infografis COVID-19 (21 September 2020),0
772,Flat Isolasi Mandiri Tower 4 Mulai Dibuka Hari Senin Ini,0
773,Pasien Sembuh dari COVID-19 Mencapai 177.327 Kasus,0
774,"Masyarakat Terus Berdatangan, Flat Isolasi Mandiri Tower 5 Sudah Terisi 91%",0
775,"Ketika di vaksin, microchip yg sangat kecil dipasang tanpa terasa, New Dajjal siap membunuh 7.5 milyard manusia",1
776,Pasien Sembuh Capai Angka 174.350 Kasus,0
777,"Hampir 80% Ruang Perawatan di Tower 5, 6, dan 7 Wisma Atlet Terisi",0
778,Kampanye Positif Penanganan COVID-19 Melalui Foto,0
779,Kesembuhan Harian Tembus Angka 4.088 Kasus,0
780,Tingkatkan Kesembuhan Dengan Memutus Mata Rantai Penyebaran,0
781,Jubir Reisa: Data Pusdatin Kemenkes Berdasarkan Pembuktian Uji Laboratorium,0
782,Infografis COVID-19 (18 September 2020),0
783,Prof Wiku: Perlindungan Kesehatan Individu Wajib Selama Berada di Ibukota,0
784,Satgas COVID-19 Imbau Penerapan Protokol Kesehatan di Perkantoran,0
785,Kandidat Pilkada Harus Contohkan Protokol Kesehatan Yang Ketat,0
786,Pemilihan 9 Provinsi Prioritas Berdasarkan 5 Pertimbangan,0
787,Kabupaten/Kota Dengan Kasus Aktif Tertinggi Harus Tekan Penularan COVID-19,0
788,Indonesia Pastikan Pengadaan Vaksin COVID-19 Bagi 20% Populasi Berisiko,0
789,Infografis COVID-19 (16 September 2020),0
790,Kemenkes-UNICEF Tandatangani Kerja Sama Pengadaan Vaksin dan Obat yang Terjangkau,0
791,Analisis Data COVID-19 Indonesia (Update Per 13 September 2020),0
792,Satgas COVID-19: PSBM Menekan Mobilitas Penduduk Zona Merah,0
793,"Kesembuhan Mingguan Mengalami Kenaikan 14,1%",0
794,Kesembuhan Total Hari Ini Menjadi 161.065 Kasus,0
795,Infografis COVID-19 (15 September 2020),0
796,Kasus Aktif Di Berbagai Daerah Mengalami Penurunan,0
797,Fasilitas dan Tenaga Kesehatan Berbagai Daerah Sudah Disiapkan Menangani Pasien COVID-19,0
798,Pasien Sembuh Harian Melampaui Penambahan Kasus Positif Baru,0
799,Infografis COVID-19 (14 September 2020),0
800,"Pasien Sembuh Bertambah 2.552, Total Kesembuhan 155.010 Kasus",0
801,Infografis COVID-19 (13 September 2020),0
802,Pasien Sembuh Mencapai 152.458 Kasus,0
803,Infografis COVID-19 (12 September 2020),0
804,Infografis COVID-19 (11 September 2020),0
805,Standarisasi Harga Tes PCR Sedang Dirumuskan,0
806,Kasus Aktif di Indonesia Masih Lebih Baik Dari Rata-Rata Dunia,0
807,Jubir COVID: Lima Minggu Terakhir DKI Zona Merah,0
808,Implementasi Protokol Kesehatan Ketat Pada Daerah Penyelenggara Pilkada,0
809,"Operasi Yustisi Diluncurkan, Dorong Masyarakat Tingkatkan Disiplin Protokol Kesehatan dengan Penindakan Langsung",0
810,Pasien Sembuh Mencapai 147.510 Kasus,0
811,"Kebijakan Rem Darurat, Pemprov DKI Jakarta Tetapkan Kembali Pembatasan Sosial Berskala Besar",0
812,Infografis COVID-19 (10 September 2020),0
813,"Kandidat Vaksin COVID-19 di Indonesia: Cepat, Mandiri dan Sinergi",0
814,Total Kesembuhan Secara Nasional dari COVID-19 Berjumlah 145.200,0
815,Infografis COVID-19 (9 September 2020),0
816,Analisis Data COVID-19 Indonesia (Update Per 06 September 2020),0
817,"Soal Warning CDC Amerika, Prof Wiku: Semua Negara Pasti Melindungi Warganya",0
818,Perluasan Jejaring Laboratorium Daerah Guna Tingkatkan Kapasitas Tes,0
819,Tim Percepatan Penanganan Vaksin COVID-19 Sinergikan Seluruh Lembaga Penelitian,0
820,Sistem Kerja ASN Berdasar Zona Risiko Guna Tekan Klaster Perkantoran,0
821,Satgas: Penggunaan Masker oleh 75 Persen Populasi Tekan Penyebaran COVID-19,0
822,Ada 74 Kabupaten/Kota Tanpa Kasus Aktif,0
823,"Dokter, Perawat, Bidan Prioritas Pertama Divaksin COVID-19",0
824,Pasien Sembuh Sudah Mencapai 142.958 Kasus,0
825,"Tangani Pandemi, Presiden: Fokus Nomor Satu Kita Tetap Kesehatan",0
826,Infografis COVID-19 (7 September 2020),0
827,Total Pasien Sembuh Sebanyak 138.575 Kasus,0
828,Infografis COVID-19 (6 September 2020),0
829,Kesembuhan Dari COVID-19 Sudah Mencapai 136.401 Kasus,0
830,Infografis COVID-19 (5 September 2020),0
831,Total Kasus Sembuh COVID-19 Hari Ini Mencapai 134.181,0
832,Infografis COVID-19 (4 September 2020),0
833,Satgas COVID Sebut Upaya Menekan Persebaran COVID Buahkan Hasil,0
834,Jubir COVID: Penambahan Kasus Positif Baru Masih Berfluktuasi,0
835,Erick Thohir: Perlindungan Bagi Tenaga Kesehatan Itu Mutlak,0
836,Total Kesembuhan Secara Nasional dari COVID-19 Berjumlah 132.055,0
837,"Kandidat Vaksin COVID-19 di Indonesia, Mandiri dan Kolaboratif",0
838,Infografis COVID-19 (3 September 2020),0
839,Satgas PEN: Realisasi Anggaran Pemulihan Ekonomi Nasional Optimistis Tercapai,0
840,Kasus Aktif di Indonesia Masih Di Bawah Rata-Rata Dunia,0
841,Pasien Sembuh Dari COVID-19 Total Mencapai 129.971 Orang,0
842,"Berkunjung ke Markas Satgas COVID-19, Pendeta Midian Sirait: Mari Bantu Pemerintah Atasi COVID-19",0
843,Infografis COVID-19 (2 September 2020),0
844,Tingkat Kesembuhan COVID Indonesia di Atas Rata-Rata Dunia,0
845,Indonesia Miliki Dua Opsi Pengembangan Vaksin COVID-19,0
846,Kesembuhan Total Menjadi 128.057 Kasus,0
847,Analisis Data COVID-19 Indonesia (Update Per 30 Agustus 2020),0
848,Infografis COVID-19 (1 September 2020),0
849,Indonesia: Orang Tua dan Pengasuh Mengupayakan Imunisasi Rutin yang Aman untuk Anak-anak Mereka Selama COVID-19,0
850,Media Massa Punya Andil Besar dalam Melawan dan Mengakhiri COVID-19,0
851,Peran Komunikasi Publik dan Kemauan Diri Sendiri untuk Akhiri Pandemi,0
852,Pentingnya Melakukan Imunisasi Sebagai Langkah Awal Melawan COVID-19,0
853,Sebanyak 125.959 Pasien Sembuh dari COVID-19 di Indonesia,0
854,Infografis COVID-19 (31 Agustus 2020),0
855,Vaksin Covid Sebabkan Mandul,1
856,Infografis COVID-19 (30 Agustus 2020),0
857,Pasien Sembuh Bertambah Menjadi 122.802 Kasus,0
858,Infografis COVID-19 (29 Agustus 2020),0
859,Sejarah Penggunaan Masker di Dunia,0
860,Pasien Sembuh Mencapai 120.900 Kasus,0
861,Infografis COVID-19 (28 Agustus 2020),0
862,Konser Virtual Hibur Warga Aman dari COVID-19,0
863,Ustad Abdul Somad Ingatkan Dosa Besar Pembalakan dan Pembakaran Hutan,0
864,"Suara Komunitas, Persepsi Masyarakat Terhadap COVID-19",0
865,Analisis Data COVID-19 Indonesia (Update Per 23 Agustus 2020),0
866,Kemenkes Bagikan 1 Juta Masker,0
867,Infografis COVID-19 (27 Agustus 2020),0
868,Stok 290 Juta Dosis Vaksin COVID-19 Disiapkan Sampai Akhir 2021,0
869,Pilkada Serentak 2020 Momentum Gerakan Melawan COVID-19,0
870,Penambahan Kasus Perkotaan Dominasi Jumlah Penderita COVID-19 Nasional,0
871,Saran dan Rekomendasi Satgas Penanganan COVID-19 untuk Pembukaan Kembali Bioskop,0
872,Papua Mengalami Lonjakan Kesembuhan Harian Pasien COVID-19,0
873,"Rencana Pembukaan Bioskop di Jakarta, Anies: Prioritas Nomor Satu Kesehatan dan Keselamatan",0
874,Infografis COVID-19 (26 Agustus 2020),0
875,"Rencana Pembukaan Bioskop di Masa Pandemi, Satgas Penanganan COVID-19 Rekomendasikan Berikut Ini",0
876,Penambahan Kasus Positif Baru Cenderung Menurun di Indonesia,0
877,Total Kesembuhan COVID-19 di Indonesia Capai 112.867 Kasus,0
878,Kerumunan di Libur Panjang Picu Penyebaran COVID-19,0
879,"Berbisnis di Masa AKB, Rose: Yang Terpenting Tidak Merumahkan Karyawan",0
880,Presiden Minta Kasus Positif COVID-19 di Aceh Tidak Dibiarkan Membesar,0
881,Pencegahan Penularan COVID-19 Klaster Perkantoran dan Tempat Kerja,0
882,Peran Sentral Perempuan Melalui TP-PKK pada Masa Pandemi COVID-19,0
883,"Kesembuhan Harian COVID-19 Sangat Signifikan, Tembus 3.560",0
884,Infografis COVID-19 (24 Agustus 2020),0
885,Total Kesembuhan dari COVID-19 di Indonesia Capai 107.500,0
886,Infografis COVID-19 (23 Agustus 2020),0
887,Semangat Pengelola Medsos Yogya Lakukan Gotong Royong Virtual Akhiri COVID-19,0
888,Total Pasien COVID-19 yang Sembuh Jadi 105.198 Kasus,0
889,Infografis COVID-19 (22 Agustus 2020),0
890,Penambahan Pasien Sembuh Harian Capai 2.317 Orang,0
891,Infografis COVID-19 (21 Agustus 2020),0
892,Analisis Data COVID-19 Indonesia (Update Per 16 Agustus 2020),0
893,Satgas COVID-19 Sebut Belum Ada Obat untuk COVID-19,0
894,Kesembuhan COVID-19 di Indonesia Tembus 100.000,0
895,Putri Vladimir Putin Meninggal Setelah Dosis Kedua Vaksin COVID,1
896,Infografis COVID-19 (20 Agustus 2020),0
897,"Evaluasi Data 10 Kota Besar di Indonesia, Dewi Apresiasi Kota Denpasar Konsisten Tangani COVID-19",0
898,"Memperingati Hari Kemanusiaan Dunia di Masa Pandemi, Nelwan: Inilah Momentum Kita",0
899,"Dari 28 Jadi 458 Kasus, Kesembuhan dari COVID-19 di Malut Melonjak Tajam",0
900,Peran Aktif Para Dokter dan Peneliti di Media Sosial Bantu Cegah Penyebaran Hoaks COVID-19,0
901,Belum Ada Obat Spesifik Untuk COVID-19,0
902,Masker Menjadi Peluang Usaha di Masa Pandemi COVID-19,0
903,Kesembuhan Harian Lampaui Penambahan Kasus Baru,0
904,Infografis COVID-19 (18 Agustus 2020),0
905,Tangkapan Layar Pengakuan Relawan Suntik Vaksin Covid-19 yang Menyebut Lupa Punya Hutang tapi Plonga-Plongo,1
906,"Bertambah 1.355, Total Kesembuhan 94.458 Kasus",0
907,Infografis COVID-19 (17 Agustus 2020),0
908,BNPB Dorong Komitmen Penanganan COVID-19 Melalui Kolaborasi Pentaheliks,0
909,Infografis COVID-19 (16 Agustus 2020),0
910,Video Rusia Jadi Pemenang Pembuatan Vaksin C19,1
911,Disiplin dan Patuh Protokol Kesehatan Kunci Utama Menekan Penularan COVID-19 di Perkantoran,0
912,Kesembuhan dari COVID-19 di Tingkat Nasional Tembus Angka 91.321 Kasus,0
913,Doni Monardo: Perubahan Perilaku Adalah Cara Memutus Rantai Penularan COVID-19,0
914,Infografis COVID-19 (15 Agustus 2020),0
915,Saring sebelum Sharing Informasi Melalui Ruang Digital Lawan COVID-19,0
916,"Foto Putri Presiden Rusia Vladimir Putin, Orang Pertama yang Sudah Divaksin Dengan Vaksin Tim Kedokteran Rusia",1
917,Pasien Sembuh Harian Dari COVID-19 Tembus 2.060 Orang,0
918,Dukungan Satgas Penanganan Nasional Terhadap Penanganan COVID-19 Sumut,0
919,Analisis Data COVID-19 Indonesia (Update Per 09 Agustus 2020),0
920,Peran Polri dan TNI Implementasikan Instruksi Presiden Nomor 6 Tahun 2020,0
921,Kesembuhan Harian Di Sumatera Utara Mengalami Peningkatan,0
922,Infografis COVID-19 (13 Agustus 2020),0
923,Lindungi Sesama dari Penularan COVID-19 dengan Disiplin Pakai Masker,0
924,Menkes Dukung Perubahan Poltekkes Menjadi Institut,0
925,"Gugur Saat Tangani COVID-19, Empat Ahli Waris Terima Santunan dari Menkes Terawan",0
926,Ketua Satgas Doni Monardo Daftar Relawan Vaksin COVID-19,0
927,Jumlah Kasus Aktif Di Berbagai Daerah Cenderung Menurun,0
928,Merokok Meningkatkan Potensi Terjangkit COVID-19,0
929,"Transparansi Data Penanganan COVID-19, Ghozi: Disembunyikan Sedikit Itu Bahaya",0
930,Kesembuhan Harian di DKI Jakarta dan Aceh Naik Pesat,0
931,Lebih dari 50 Persen Kabupaten/Kota di Bawah Rata-rata Angka Kasus Aktif dan Kematian Dunia,0
932,Pemerintah Bantu Peningkatan Asupan Gizi Tenaga Kesehatan dan Non-Tenaga Kesehatan yang Bukan ASN di 34 Provinsi,0
933,Infografis COVID-19 (12 Agustus 2020),0
934,Presiden Jokowi Optimistis Vaksin COVID-19 Segera Ditemukan,0
935,Infografis COVID-19 (11 Agustus 2020),0
936,Presiden: Segera Realisasikan Belanja APBD untuk Dongkrak Ekonomi di Kuartal III,0
937,Presiden Kembali Tekankan Pentingnya Strategi Intervensi Lokal dan Penggunaan Masker,0
938,"Pemerintah Luncurkan Subsidi Upah untuk Dorong Daya Beli, Cakupan Diperluas Jadi 15,72 Juta Pekerja   ",0
939,Presiden Akan Tinjau Fasilitas Produksi dan Pelaksanaan Uji Klinis Vaksin COVID-19,0
940,Jawa Timur Jadi Penyumbang Kesembuhan COVID-19 Terbanyak Hari Ini,0
941,Dukungan Kolektif Masyarakat Kampanye Penggunaan Masker Lawan COVID-19,0
942,"Update COVID-19 Jabar, Dewi: Pekan Terakhir Peningkatan Kasus Cukup Tinggi pada Lima Kabupaten/Kota",0
943,Mamah Dedeh: Protokol Kesehatan Harus Dimulai Dari Diri Sendiri,0
944,"Meragukan Keberadaan COVID-19, Aa Gym : ""Menzolimi Diri dan Orang Lain""",0
945,"Gerakan Bermasker Di Masyarakat, Kolaborasi Multi Pihak Kunci Pencegahan",0
946,Infografis COVID-19 (10 Agustus 2020),0
947,Tingkat Kesembuhan Pasien COVID-19 Tembus 80.952 Kasus,0
948,Infografis COVID-19 (09 Agustus 2020),0
949,"Produktif di Rumah Selama Pandemi, Fabian : Coba dengan Memasak Makanan Bergizi",0
950,DKI Jakarta Sumbang Kesembuhan Harian Terbanyak,0
951,Membuka Akses Informasi Kepada Penyandang Tuli Melalui Layanan Bahasa Isyarat,0
952,Kemendikbud Terbitkan Kurikulum Darurat pada Satuan Pendidikan dalam Kondisi Khusus,0
953,Pemerintah Umumkan Penyesuaian Keputusan Bersama Empat Menteri  tentang Panduan Pembelajaran di Masa Pandemi COVID-19,0
954,Pembelajaran Tatap Muka Harus Melalui 4 Persetujuan,0
955,Kesembuhan Harian di Sejumlah Daerah Naik Pesat,0
956,Menepis Kesalahpahaman Mengenai Thermo Gun,0
957,Ketua Satgas Nasional Sampaikan Tiga Pesan bagi Relawan COVID-19,0
958,Gerakan Gunakan Masker Melalui Beragam Pendekatan Keagamaan,0
959,"Munculnya Klaster Baru COVID-19, Wiku: Klaster Perkantoran Menjadi Perhatian Masyarakat",0
960,"Pesan Kepada Sukarelawan Penanganan COVID-19, Doni: Jaga Kesehatan!",0
961,Infografis COVID-19 (07 Agustus 2020),0
962,Satgas Penanganan COVID-19 Sebut Zona Risiko Tinggi di 33 KabupatenKota Menurun,0
963,Satgas Penanganan COVID-19 Minta Masyarakat Tetap Terapkan Protokol Kesehatan,0
964,"Penemuan Obat COVID-19, Ali Gufron: Membutuhkan Proses Panjang",0
965,"Jabar di Tengah Pandemi, Dewi: Tidak Termasuk dengan Kasus dan Laju Insidensi Tertinggi ",0
966,"Perkembangan COVID-19 Jabar, Ridwan Kamil: Ekonomi dan Kesehatan Sama-sama Membaik",0
967,"99, 9% Tingkat Kesembuhan Covid dan vaksin dengan tingkat efek merugikan 80%",1
968,Doni Monardo Minta Jabar 'Mainkan Gas dan Rem' Tangani COVID-19 dan Pemulihan Ekonomi,0
969,Ketua Satgas Nasional Serahkan Bantuan Alat Kesehatan Penanganan COVID-19,0
970,Pemerintah Siapkan Stimulus Tambahan Bagi Pekerja untuk Dorong Konsumsi Masyarakat,0
971,Satgas Nasional Distribusikan Masker Guna Cegah Penyebaran COVID-19,0
972,‘Nyalakan Harapan’ Menghadapi Pandemi dan Peduli Sesama,0
973,"Hanya Meringankan Penyakit Penyerta, Obat Tradisional Tidak Dapat Menggantikan Peran Vaksin",0
974,Upaya Pemerintah DKI Jakarta dan Sumatera Utara dalam Penanganan COVID-19,0
975,Kesembuhan Harian Meningkat Pesat di Maluku Utara,0
976,Infografis COVID-19 (04 Agustus 2020),0
977,"Per 3 Agustus 2020, Total Pasien Sembuh dari COVID Sebanyak 70.237 Orang",0
978,Pesan Pendeta Gilbert Lumoindong kepada Masyarakat Hadapi Pandemi COVID-19,0
979,"Menjaga Jarak di Tengah Pandemi, Ustad Maulana: Sudah Dianjurkan dalam Agama Kita",0
980,Infografis COVID-19 (03 Agustus 2020),0
981,Dua Arahan Terbaru Presiden terkait Penanganan COVID-19 dan Pemulihan Ekonomi Nasional,0
982,Infografis COVID-19 (02 Agustus 2020),0
983,Tangkapan Layar Berita RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China,1
984,"Belajar Dari Flu Spanyol 1918, Pemahaman Literasi dan Perubahan Perilaku Menjadi Kunci Penanganan Pandemi",0
985,Tiga Pendekatan Sumatera Barat Pertahankan Zona Hijau,0
986,Infografis COVID-19 (1 Agustus 2020),0
987,Menristek/Kepala BRIN Saksikan Pendatanganan Kesepakatan Pendirian Pabrik Katalis Merah Putih dan Tinjau Kesiapan Vaksin dan Alat Kesehatan COVID-19 dalam Kunjungan Kerja ke Bandung,0
988,"Bertambah 1.615, Kesembuhan Total 65.907 Kasus",0
989,Infografis COVID-19 (31 Juli 2020),0
990,"Menyambut Idul Adha, Wiku: Perhatikan Zonasi Risiko Daerah",0
991,Perhatikan Protokol Kesehatan Tiga Kegiatan Utama Perayaan Idul Adha di Tengah Pandemi COVID-19,0
992,Kesembuhan Total Hari Ini Menjadi 64.292 Kasus,0
993,PBNU: Penyelenggaraan Salat Idul Adha Wajib Menerapkan Protokol Kesehatan,0
994,Belajar dari Sejarah Pandemi Flu Spanyol 1918,0
995,Panduan Pelaksanaan Salat Idul Adha di Masa Adaptasi Kebiasaan Baru,0
996,Bantuan Satu Mobil Laboratorium PCR untuk Penanganan COVID-19 di Sulawesi Utara,0
997,Rayakan Idul Adha Dengan Adaptasi Kebiasaan Baru,0
998,Infografis COVID-19 (30 Juli 2020),0
999,Perayaan Idul Adha dengan Penerapan Protokol Kesehatan di Masa Pandemi COVID-19,0
1000,"Doni Monardo Minta ""Seruan Dari Masjid"" Digaungkan di Seluruh Penjuru Tanah Air ",0
1001,"Perayaan Idul Adha, JK: Pengorbanan dengan Ikhlas Memberikan Manfaat Bagi Sesama",0
1002,"Idul Adha di Tengah Pandemi, Ibadah Kurban Bagi Fakir Miskin dan Keluarga Terdampak",0
1003,China Lakukan Uji Coba Vaksin di Indonesia Karena Kekurangan Monyet,1
1004,"Muncul Cluster Baru, DKI Jakarta Giat Lakukan Surveilans",0
1005,Pasien Sembuh Bertambah 1.599 Orang,0
1006,Analisis Data COVID-19 Indonesia (Update Per 26 Juli 2020),0
1007,Posgagah Bantu Percepatan Penanganan COVID-19 Wilayah Jawa Timur,0
1008,Infografis COVID-19 (29 Juli 2020),0
1009,Indonesia Siap Uji Klinis Kandidat Vaksin Covid-19,0
1010,Gambar Pengujian Vaksin Covid-19 Telah Sukses,1
1011,"Hindari Penularan COVID-19 di Kantor, Perhatikan Empat Belas Langkah Berikut Ini",0
1012,Lima Wilayah DKI Jakarta Berisiko Tinggi Penularan COVID-19,0
1013,"Bukan Konspirasi, Virus SARS-CoV-2 Penyebab COVID-19 Ancaman Nyata di Sekitar Kita",0
1014,Kesembuhan Harian Pasien COVID-19 Capai 2.366,0
1015,Kolaborasi Pentaheliks Wujudkan Perubahan Perilaku Aman COVID-19 dan Produktif,0
1016,Pasien COVID-19 Tembus 100.303 Kasus,0
1017,Infografis COVID-19 (27 Juli 2020),0
1018,Presiden Jokowi Instruksikan Percepatan Serapan Stimulus Penanganan COVID-19,0
1019,"Presiden: Turunkan Angka Kematian, Tingkatkan Angka Kesembuhan, dan Kendalikan Laju Penularan COVID-19",0
1020,Indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china,1
1021,Pasien Sembuh dari COVID-19 Mencapai 56.655 Orang,0
1022,Upaya Yogyakarta Membuka Kembali Sektor Pariwisata,0
1023,Infografis COVID-19 (26 Juli 2020),0
1024,Kiat Pemerintah Dalam Melindungi Anak di Masa Pandemi COVID-19,0
1025,"Bertambah 1.409, Total Sembuh Corona 55.354 Kasus",0
1026,Infografis COVID-19 (25 Juli 2020),0
1027,Rotan Jadi Simbol Kedisiplinan dan Edukasi Protokol Kesehatan di Kota Ambon,0
1028,LP3KD Dukung Sosialisasi Adaptasi Kehidupan Baru COVID-19 Lewat Dua Lagu,0
1029,Adaptasi Kebiasaan Baru Melalui Pendekatan Budaya dan Gaya Hidup,0
1030,Penanganan COVID-19 Yang Lebih Cepat Melalui Perpres Nomor 82 Tahun 2020,0
1031,Infografis COVID-19 (24 Juli 2020),0
1032,Persentase Kesembuhan Pasien COVID-19 Terus Meningkat,0
1033,Indonesia Menerima Bantuan Australia 100 Ventilator Noninvasif untuk Penanganan COVID-19,0
1034,3X3 Ala Satgas Penanganan COVID-19 Lindungi Anak dari Pandemi,0
1035,Infografis COVID-19 (23 Juli 2020),0
1036,Kesembuhan Harian COVID-19 di Jawa Timur Meningkat,0
1037,Analisis Data COVID-19 Indonesia (Update Per 19 Juli 2020),0
1038,Bantuan Satu Mobil Laboratorium PCR Penanganan COVID-19 di Jawa Barat,0
1039,Infografis COVID-19 (22 Juli 2020),0
1040,Memahami Data Kasus COVID-19 Lewat Laju Insidensi,0
1041,Liga Indonesia Bergulir Kembali dengan Penerapan Protokol Kesehatan,0
1042,Lebih dari 48 Ribu Keluarga DKI Jakarta Terima Fasilitas dan Edukasi Cuci Tangan dari Unilever Indonesia,0
1043,Upaya Pencegahan Penyebaran COVID-19 di Lingkungan Pendidikan Pondok Pesantren,0
1044,Infografis COVID-19 (21 Juli 2020),0
1045,Presiden: Jadikan Penanganan COVID-19 sebagai Model Percepatan Pengurangan TBC,0
1046,Perpres Nomor 82 Tahun 2020 untuk Pastikan Keseimbangan Penanganan Kesehatan dan Pemulihan Ekonomi,0
1047,Presiden Jokowi Dukung Penuh Fase Uji Klinis Vaksin Covid-19,0
1048,"Dokter Reisa: Mari Kita Kompak, Bersama-sama Kita Pasti Bisa Lawan COVID-19",0
1049,Presiden Jokowi Bentuk Satu Tim Terpadu untuk Tangani COVID-19 dan Pemulihan Ekonomi Nasional,0
1050,"Penggunaan Thermal Gun Dapat Merusak Otak, Yuri: Itu Statement Tidak Benar",0
1051,Lindungi Kesehatan Jiwa Anak dan Remaja Saat Masa Pandemi COVID-19,0
1052,Infografis COVID-19 (20 Juli 2020),0
1053,Dokter Reisa: Penggunaan Rapid Test Tidak Digunakan Untuk Kepentingan Diagnostik,0
1054,"Pusat Kebugaran Dibuka, Begini Tips Agar Tetap Aman Dari Penularan COVID-19",0
1055,Infografis COVID-19 (18 Juli 2020),0
1056,Strategi Komunikasi Publik yang Efektif untuk Tingkatkan Pemahaman Masyarakat Terkait COVID-19,0
