,text,hoax
710,Kesembuhan Harian Kembali Melampaui Penambahan Kasus Positif Baru,0
711,Cegah Klaster COVID-19 dengan Memahami Penyebarannya,0
712,Indonesia Pastikan Pengadaan Vaksin COVID-19 Bagi 20% Populasi Berisiko,0
713,"Hindari COVID-19, Gaya Hidup Sehat bagi Obesitas",0
714,Prof. Wiku: Rapid Test Antigen Bisa Digunakan Di Indonesia,0
715,Upaya Tracing Membutuhkan Sinergi Masyakarat,0
716,Kabupaten Ngada Contoh Penyelenggaraan Pilkada Yang Aman Dari COVID-19,0
717,Tingkat Kesembuhan COVID-19 Membaik Pada 399 Kabupaten/Kota,0
718,Kesembuhan Harian Meningkat Pesat di Sulawesi Selatan,0
719,Analisis Data COVID-19 Indonesia (Update Per 27 September 2020),0
720,dr Reisa: Pasien COVID-19 Dengan Gejala Berat Bisa Sembuh,0
721,"Kasihi Orang di Sekitar Kita, Ikuti Protokol Kesehatan",0
722,Hasil Survei BPS: 92 Persen Warga Patuh Pakai Masker Selama Pandemi COVID-19,0
723,Dua Orang Pria Meninggal Dunia Akibat Kekerasan Polisi Saat Aksi Protes Anti-Vaksin dan Anti-Masker di London,1
724,Pembuatan group WhatsApp ‘INFO WILAYAH PENULARAN COVID-19’ dan pembagian VAKSIN,1
725,Pasien Sembuh Harian Melampaui Penambahan Kasus Positif Baru,0
726,Tower 8 Flat Isolasi Mandiri Dibuka Besok,0
727,Pasien Sembuh Menembus Angka 203.014 Kasus,0
728,TNI Siap Terus Membantu Satgas Penanganan COVID-19,0
729,Infografis COVID-19 (27 September 2020),0
730,Pasien Sembuh Mencapai 199.403 Kasus,0
731,Pandemi COVID-19 Tumbuhkan Semangat Berkreativitas Atlet dan Musisi,0
732,Ibu Rumah Tangga dan Organisasi Perempuan Ujung Tombak Tekan Penularan Dalam Klaster Keluarga,0
733,Kesembuhan Harian Tembus Angka 4.343 Kasus,0
734,Manajemen Harus Beri Sanksi Pegawai Pelanggar Protokol Kesehatan,0
735,Flat Isolasi Mandiri Terisi 2.122 OTG dan RS Darurat COVID-19 2.407 Pasien,0
736,Satgas COVID-19 Tekankan Perilaku Disiplin Protokol Kesehatan Langkah Utama Atasi Pandemi,0
737,Satgas Penanganan COVID-19 Apresiasi KPU Yang Melarang Calon Kepala Daerah Undang Kerumunan,0
738,Pencapaian Positif Tingkat Kesembuhan Terjadi di Berbagai Daerah,0
739,Satgas COVID-19 - Kemenristek BRIN Kembangkan Health Passport Guna Pelacakan Covid-19,0
740,Musim Hujan Waspadai Lahirnya Klaster Pengungsian,0
741,Kota Bogor dan Kabupaten Banyuwangi Lakukan Inovasi Agar Masyarakat Produktif dan Aman Selama Pandemi,0
742,Menteri PPPA: Terapkan Protokol Kesehatan di Lingkungan Keluarga,0
743,Pasien Sembuh Harian Di Riau Meningkat Pesat,0
744,Infografis COVID-19 (23 September 2020),0
745,"Anggap Semua Orang OTG, Trik Cegah COVID-19",0
746,Hari Kedua Setelah Dibuka Tower 4 Flat Isolasi Mandiri Wisma Atlet Terisi 34%,0
747,BNPB Efektifkan Penggunaan Helikopter pada Penanganan COVID -19,0
748,Presiden Jokowi Dorong PBB Perkuat Kerja Sama dalam Penanganan COVID-19,0
749,Pemerintah Tidak Mentolerir Aktivitas Politik Dalam Pilkada Yang Berpotensi Meningkatkan Penularan,0
750,Kemampuan Testing Spesimen Per Hari Meningkat Melebihi 40 Ribu Perhari,0
751,Prof Wiku: Belum Ada Wacana Mengubah Definisi Kematian,0
752,Selalu 3M Guna Cegah Peningkatan Penyebaran Virus COVID-19 Pada Komunitas dan Risiko Individu,0
753,Satgas COVID-19: Kluster Perkantoran Bukti Penerapan Protokol Masih Lengah,0
754,"Dalam Sepekan Kesembuhan Pasien COVID-19 Naik 35,8%",0
755,Pasien Sembuh Terus Meningkat Mencapai 184.298 Kasus,0
756,Analisis Data COVID-19 Indonesia (Update Per 20 September 2020),0
757,Pekan Ketiga September Pasien Sembuh Lebih Dari 72%,0
758,Pasien Sembuh Mencapai 180.797 Kasus,0
759,Infografis COVID-19 (21 September 2020),0
760,Flat Isolasi Mandiri Tower 4 Mulai Dibuka Hari Senin Ini,0
761,Pasien Sembuh dari COVID-19 Mencapai 177.327 Kasus,0
762,"Masyarakat Terus Berdatangan, Flat Isolasi Mandiri Tower 5 Sudah Terisi 91%",0
763,"Ketika di vaksin, microchip yg sangat kecil dipasang tanpa terasa, New Dajjal siap membunuh 7.5 milyard manusia",1
764,Pasien Sembuh Capai Angka 174.350 Kasus,0
765,"Hampir 80% Ruang Perawatan di Tower 5, 6, dan 7 Wisma Atlet Terisi",0
766,Kampanye Positif Penanganan COVID-19 Melalui Foto,0
767,Kesembuhan Harian Tembus Angka 4.088 Kasus,0
768,Tingkatkan Kesembuhan Dengan Memutus Mata Rantai Penyebaran,0
769,Jubir Reisa: Data Pusdatin Kemenkes Berdasarkan Pembuktian Uji Laboratorium,0
770,Infografis COVID-19 (18 September 2020),0
771,Prof Wiku: Perlindungan Kesehatan Individu Wajib Selama Berada di Ibukota,0
772,Satgas COVID-19 Imbau Penerapan Protokol Kesehatan di Perkantoran,0
773,Kandidat Pilkada Harus Contohkan Protokol Kesehatan Yang Ketat,0
774,Pemilihan 9 Provinsi Prioritas Berdasarkan 5 Pertimbangan,0
775,Kabupaten/Kota Dengan Kasus Aktif Tertinggi Harus Tekan Penularan COVID-19,0
776,Infografis COVID-19 (16 September 2020),0
777,Kemenkes-UNICEF Tandatangani Kerja Sama Pengadaan Vaksin dan Obat yang Terjangkau,0
778,Analisis Data COVID-19 Indonesia (Update Per 13 September 2020),0
779,Satgas COVID-19: PSBM Menekan Mobilitas Penduduk Zona Merah,0
780,"Kesembuhan Mingguan Mengalami Kenaikan 14,1%",0
781,Kesembuhan Total Hari Ini Menjadi 161.065 Kasus,0
782,Infografis COVID-19 (15 September 2020),0
783,Kasus Aktif Di Berbagai Daerah Mengalami Penurunan,0
784,Fasilitas dan Tenaga Kesehatan Berbagai Daerah Sudah Disiapkan Menangani Pasien COVID-19,0
785,Infografis COVID-19 (14 September 2020),0
786,"Pasien Sembuh Bertambah 2.552, Total Kesembuhan 155.010 Kasus",0
787,Infografis COVID-19 (13 September 2020),0
788,Pasien Sembuh Mencapai 152.458 Kasus,0
789,Infografis COVID-19 (12 September 2020),0
790,Infografis COVID-19 (11 September 2020),0
791,Standarisasi Harga Tes PCR Sedang Dirumuskan,0
792,Kasus Aktif di Indonesia Masih Lebih Baik Dari Rata-Rata Dunia,0
793,Jubir COVID: Lima Minggu Terakhir DKI Zona Merah,0
794,Implementasi Protokol Kesehatan Ketat Pada Daerah Penyelenggara Pilkada,0
795,"Operasi Yustisi Diluncurkan, Dorong Masyarakat Tingkatkan Disiplin Protokol Kesehatan dengan Penindakan Langsung",0
796,Pasien Sembuh Mencapai 147.510 Kasus,0
797,"Kebijakan Rem Darurat, Pemprov DKI Jakarta Tetapkan Kembali Pembatasan Sosial Berskala Besar",0
798,Infografis COVID-19 (10 September 2020),0
799,"Kandidat Vaksin COVID-19 di Indonesia: Cepat, Mandiri dan Sinergi",0
800,Total Kesembuhan Secara Nasional dari COVID-19 Berjumlah 145.200,0
801,Infografis COVID-19 (9 September 2020),0
802,Analisis Data COVID-19 Indonesia (Update Per 06 September 2020),0
803,"Soal Warning CDC Amerika, Prof Wiku: Semua Negara Pasti Melindungi Warganya",0
804,Perluasan Jejaring Laboratorium Daerah Guna Tingkatkan Kapasitas Tes,0
805,Tim Percepatan Penanganan Vaksin COVID-19 Sinergikan Seluruh Lembaga Penelitian,0
806,Sistem Kerja ASN Berdasar Zona Risiko Guna Tekan Klaster Perkantoran,0
807,Satgas: Penggunaan Masker oleh 75 Persen Populasi Tekan Penyebaran COVID-19,0
808,Ada 74 Kabupaten/Kota Tanpa Kasus Aktif,0
809,"Dokter, Perawat, Bidan Prioritas Pertama Divaksin COVID-19",0
810,Pasien Sembuh Sudah Mencapai 142.958 Kasus,0
811,"Tangani Pandemi, Presiden: Fokus Nomor Satu Kita Tetap Kesehatan",0
812,Infografis COVID-19 (7 September 2020),0
813,Total Pasien Sembuh Sebanyak 138.575 Kasus,0
814,Infografis COVID-19 (6 September 2020),0
815,Kesembuhan Dari COVID-19 Sudah Mencapai 136.401 Kasus,0
816,Infografis COVID-19 (5 September 2020),0
817,Total Kasus Sembuh COVID-19 Hari Ini Mencapai 134.181,0
818,Infografis COVID-19 (4 September 2020),0
819,Satgas COVID Sebut Upaya Menekan Persebaran COVID Buahkan Hasil,0
820,Jubir COVID: Penambahan Kasus Positif Baru Masih Berfluktuasi,0
821,Erick Thohir: Perlindungan Bagi Tenaga Kesehatan Itu Mutlak,0
822,Total Kesembuhan Secara Nasional dari COVID-19 Berjumlah 132.055,0
823,"Kandidat Vaksin COVID-19 di Indonesia, Mandiri dan Kolaboratif",0
824,Infografis COVID-19 (3 September 2020),0
825,Satgas PEN: Realisasi Anggaran Pemulihan Ekonomi Nasional Optimistis Tercapai,0
826,Kasus Aktif di Indonesia Masih Di Bawah Rata-Rata Dunia,0
827,Pasien Sembuh Dari COVID-19 Total Mencapai 129.971 Orang,0
828,"Berkunjung ke Markas Satgas COVID-19, Pendeta Midian Sirait: Mari Bantu Pemerintah Atasi COVID-19",0
829,Infografis COVID-19 (2 September 2020),0
830,Tingkat Kesembuhan COVID Indonesia di Atas Rata-Rata Dunia,0
831,Indonesia Miliki Dua Opsi Pengembangan Vaksin COVID-19,0
832,Kesembuhan Total Menjadi 128.057 Kasus,0
833,Analisis Data COVID-19 Indonesia (Update Per 30 Agustus 2020),0
834,Infografis COVID-19 (1 September 2020),0
835,Indonesia: Orang Tua dan Pengasuh Mengupayakan Imunisasi Rutin yang Aman untuk Anak-anak Mereka Selama COVID-19,0
836,Media Massa Punya Andil Besar dalam Melawan dan Mengakhiri COVID-19,0
837,Peran Komunikasi Publik dan Kemauan Diri Sendiri untuk Akhiri Pandemi,0
838,Pentingnya Melakukan Imunisasi Sebagai Langkah Awal Melawan COVID-19,0
839,Sebanyak 125.959 Pasien Sembuh dari COVID-19 di Indonesia,0
840,Infografis COVID-19 (31 Agustus 2020),0
841,Vaksin Covid Sebabkan Mandul,1
842,Infografis COVID-19 (30 Agustus 2020),0
843,Pasien Sembuh Bertambah Menjadi 122.802 Kasus,0
844,Infografis COVID-19 (29 Agustus 2020),0
845,Sejarah Penggunaan Masker di Dunia,0
846,Pasien Sembuh Mencapai 120.900 Kasus,0
847,Infografis COVID-19 (28 Agustus 2020),0
848,Konser Virtual Hibur Warga Aman dari COVID-19,0
849,Ustad Abdul Somad Ingatkan Dosa Besar Pembalakan dan Pembakaran Hutan,0
850,"Suara Komunitas, Persepsi Masyarakat Terhadap COVID-19",0
851,Analisis Data COVID-19 Indonesia (Update Per 23 Agustus 2020),0
852,Kemenkes Bagikan 1 Juta Masker,0
853,Infografis COVID-19 (27 Agustus 2020),0
854,Stok 290 Juta Dosis Vaksin COVID-19 Disiapkan Sampai Akhir 2021,0
855,Pilkada Serentak 2020 Momentum Gerakan Melawan COVID-19,0
856,Penambahan Kasus Perkotaan Dominasi Jumlah Penderita COVID-19 Nasional,0
857,Saran dan Rekomendasi Satgas Penanganan COVID-19 untuk Pembukaan Kembali Bioskop,0
858,Papua Mengalami Lonjakan Kesembuhan Harian Pasien COVID-19,0
859,"Rencana Pembukaan Bioskop di Jakarta, Anies: Prioritas Nomor Satu Kesehatan dan Keselamatan",0
860,Infografis COVID-19 (26 Agustus 2020),0
861,"Rencana Pembukaan Bioskop di Masa Pandemi, Satgas Penanganan COVID-19 Rekomendasikan Berikut Ini",0
862,Penambahan Kasus Positif Baru Cenderung Menurun di Indonesia,0
863,Total Kesembuhan COVID-19 di Indonesia Capai 112.867 Kasus,0
864,Kerumunan di Libur Panjang Picu Penyebaran COVID-19,0
865,"Berbisnis di Masa AKB, Rose: Yang Terpenting Tidak Merumahkan Karyawan",0
866,Presiden Minta Kasus Positif COVID-19 di Aceh Tidak Dibiarkan Membesar,0
867,Pencegahan Penularan COVID-19 Klaster Perkantoran dan Tempat Kerja,0
868,Peran Sentral Perempuan Melalui TP-PKK pada Masa Pandemi COVID-19,0
869,"Kesembuhan Harian COVID-19 Sangat Signifikan, Tembus 3.560",0
870,Infografis COVID-19 (24 Agustus 2020),0
871,Total Kesembuhan dari COVID-19 di Indonesia Capai 107.500,0
872,Infografis COVID-19 (23 Agustus 2020),0
873,Semangat Pengelola Medsos Yogya Lakukan Gotong Royong Virtual Akhiri COVID-19,0
874,Total Pasien COVID-19 yang Sembuh Jadi 105.198 Kasus,0
875,Infografis COVID-19 (22 Agustus 2020),0
876,Penambahan Pasien Sembuh Harian Capai 2.317 Orang,0
877,Infografis COVID-19 (21 Agustus 2020),0
878,Analisis Data COVID-19 Indonesia (Update Per 16 Agustus 2020),0
879,Satgas COVID-19 Sebut Belum Ada Obat untuk COVID-19,0
880,Kesembuhan COVID-19 di Indonesia Tembus 100.000,0
881,Putri Vladimir Putin Meninggal Setelah Dosis Kedua Vaksin COVID,1
882,Infografis COVID-19 (20 Agustus 2020),0
883,"Evaluasi Data 10 Kota Besar di Indonesia, Dewi Apresiasi Kota Denpasar Konsisten Tangani COVID-19",0
884,"Memperingati Hari Kemanusiaan Dunia di Masa Pandemi, Nelwan: Inilah Momentum Kita",0
885,"Dari 28 Jadi 458 Kasus, Kesembuhan dari COVID-19 di Malut Melonjak Tajam",0
886,Peran Aktif Para Dokter dan Peneliti di Media Sosial Bantu Cegah Penyebaran Hoaks COVID-19,0
887,Belum Ada Obat Spesifik Untuk COVID-19,0
888,Masker Menjadi Peluang Usaha di Masa Pandemi COVID-19,0
889,Kesembuhan Harian Lampaui Penambahan Kasus Baru,0
890,Infografis COVID-19 (18 Agustus 2020),0
891,Tangkapan Layar Pengakuan Relawan Suntik Vaksin Covid-19 yang Menyebut Lupa Punya Hutang tapi Plonga-Plongo,1
892,"Bertambah 1.355, Total Kesembuhan 94.458 Kasus",0
893,Infografis COVID-19 (17 Agustus 2020),0
894,BNPB Dorong Komitmen Penanganan COVID-19 Melalui Kolaborasi Pentaheliks,0
895,Infografis COVID-19 (16 Agustus 2020),0
896,Video Rusia Jadi Pemenang Pembuatan Vaksin C19,1
897,Disiplin dan Patuh Protokol Kesehatan Kunci Utama Menekan Penularan COVID-19 di Perkantoran,0
898,Kesembuhan dari COVID-19 di Tingkat Nasional Tembus Angka 91.321 Kasus,0
899,Doni Monardo: Perubahan Perilaku Adalah Cara Memutus Rantai Penularan COVID-19,0
900,Infografis COVID-19 (15 Agustus 2020),0
901,Saring sebelum Sharing Informasi Melalui Ruang Digital Lawan COVID-19,0
902,"Foto Putri Presiden Rusia Vladimir Putin, Orang Pertama yang Sudah Divaksin Dengan Vaksin Tim Kedokteran Rusia",1
903,Pasien Sembuh Harian Dari COVID-19 Tembus 2.060 Orang,0
904,Dukungan Satgas Penanganan Nasional Terhadap Penanganan COVID-19 Sumut,0
905,Analisis Data COVID-19 Indonesia (Update Per 09 Agustus 2020),0
906,Peran Polri dan TNI Implementasikan Instruksi Presiden Nomor 6 Tahun 2020,0
907,Kesembuhan Harian Di Sumatera Utara Mengalami Peningkatan,0
908,Infografis COVID-19 (13 Agustus 2020),0
909,Lindungi Sesama dari Penularan COVID-19 dengan Disiplin Pakai Masker,0
910,Menkes Dukung Perubahan Poltekkes Menjadi Institut,0
911,"Gugur Saat Tangani COVID-19, Empat Ahli Waris Terima Santunan dari Menkes Terawan",0
912,Ketua Satgas Doni Monardo Daftar Relawan Vaksin COVID-19,0
913,Jumlah Kasus Aktif Di Berbagai Daerah Cenderung Menurun,0
914,Merokok Meningkatkan Potensi Terjangkit COVID-19,0
915,"Transparansi Data Penanganan COVID-19, Ghozi: Disembunyikan Sedikit Itu Bahaya",0
916,Kesembuhan Harian di DKI Jakarta dan Aceh Naik Pesat,0
917,Lebih dari 50 Persen Kabupaten/Kota di Bawah Rata-rata Angka Kasus Aktif dan Kematian Dunia,0
918,Pemerintah Bantu Peningkatan Asupan Gizi Tenaga Kesehatan dan Non-Tenaga Kesehatan yang Bukan ASN di 34 Provinsi,0
919,Infografis COVID-19 (12 Agustus 2020),0
920,Presiden Jokowi Optimistis Vaksin COVID-19 Segera Ditemukan,0
921,Infografis COVID-19 (11 Agustus 2020),0
922,Presiden: Segera Realisasikan Belanja APBD untuk Dongkrak Ekonomi di Kuartal III,0
923,Presiden Kembali Tekankan Pentingnya Strategi Intervensi Lokal dan Penggunaan Masker,0
924,"Pemerintah Luncurkan Subsidi Upah untuk Dorong Daya Beli, Cakupan Diperluas Jadi 15,72 Juta Pekerja   ",0
925,Presiden Akan Tinjau Fasilitas Produksi dan Pelaksanaan Uji Klinis Vaksin COVID-19,0
926,Jawa Timur Jadi Penyumbang Kesembuhan COVID-19 Terbanyak Hari Ini,0
927,Dukungan Kolektif Masyarakat Kampanye Penggunaan Masker Lawan COVID-19,0
928,"Update COVID-19 Jabar, Dewi: Pekan Terakhir Peningkatan Kasus Cukup Tinggi pada Lima Kabupaten/Kota",0
929,Mamah Dedeh: Protokol Kesehatan Harus Dimulai Dari Diri Sendiri,0
930,"Meragukan Keberadaan COVID-19, Aa Gym : ""Menzolimi Diri dan Orang Lain""",0
931,"Gerakan Bermasker Di Masyarakat, Kolaborasi Multi Pihak Kunci Pencegahan",0
932,Infografis COVID-19 (10 Agustus 2020),0
933,Tingkat Kesembuhan Pasien COVID-19 Tembus 80.952 Kasus,0
934,Infografis COVID-19 (09 Agustus 2020),0
935,"Produktif di Rumah Selama Pandemi, Fabian : Coba dengan Memasak Makanan Bergizi",0
936,DKI Jakarta Sumbang Kesembuhan Harian Terbanyak,0
937,Membuka Akses Informasi Kepada Penyandang Tuli Melalui Layanan Bahasa Isyarat,0
938,Kemendikbud Terbitkan Kurikulum Darurat pada Satuan Pendidikan dalam Kondisi Khusus,0
939,Pemerintah Umumkan Penyesuaian Keputusan Bersama Empat Menteri  tentang Panduan Pembelajaran di Masa Pandemi COVID-19,0
940,Pembelajaran Tatap Muka Harus Melalui 4 Persetujuan,0
941,Kesembuhan Harian di Sejumlah Daerah Naik Pesat,0
942,Menepis Kesalahpahaman Mengenai Thermo Gun,0
943,Ketua Satgas Nasional Sampaikan Tiga Pesan bagi Relawan COVID-19,0
944,Gerakan Gunakan Masker Melalui Beragam Pendekatan Keagamaan,0
945,"Munculnya Klaster Baru COVID-19, Wiku: Klaster Perkantoran Menjadi Perhatian Masyarakat",0
946,"Pesan Kepada Sukarelawan Penanganan COVID-19, Doni: Jaga Kesehatan!",0
947,Infografis COVID-19 (07 Agustus 2020),0
948,Satgas Penanganan COVID-19 Sebut Zona Risiko Tinggi di 33 KabupatenKota Menurun,0
949,Satgas Penanganan COVID-19 Minta Masyarakat Tetap Terapkan Protokol Kesehatan,0
950,"Penemuan Obat COVID-19, Ali Gufron: Membutuhkan Proses Panjang",0
951,"Jabar di Tengah Pandemi, Dewi: Tidak Termasuk dengan Kasus dan Laju Insidensi Tertinggi ",0
952,"Perkembangan COVID-19 Jabar, Ridwan Kamil: Ekonomi dan Kesehatan Sama-sama Membaik",0
953,"99, 9% Tingkat Kesembuhan Covid dan vaksin dengan tingkat efek merugikan 80%",1
954,Doni Monardo Minta Jabar 'Mainkan Gas dan Rem' Tangani COVID-19 dan Pemulihan Ekonomi,0
955,Ketua Satgas Nasional Serahkan Bantuan Alat Kesehatan Penanganan COVID-19,0
956,Pemerintah Siapkan Stimulus Tambahan Bagi Pekerja untuk Dorong Konsumsi Masyarakat,0
957,Satgas Nasional Distribusikan Masker Guna Cegah Penyebaran COVID-19,0
958,‘Nyalakan Harapan’ Menghadapi Pandemi dan Peduli Sesama,0
959,"Hanya Meringankan Penyakit Penyerta, Obat Tradisional Tidak Dapat Menggantikan Peran Vaksin",0
960,Upaya Pemerintah DKI Jakarta dan Sumatera Utara dalam Penanganan COVID-19,0
961,Kesembuhan Harian Meningkat Pesat di Maluku Utara,0
962,Infografis COVID-19 (04 Agustus 2020),0
963,"Per 3 Agustus 2020, Total Pasien Sembuh dari COVID Sebanyak 70.237 Orang",0
964,Pesan Pendeta Gilbert Lumoindong kepada Masyarakat Hadapi Pandemi COVID-19,0
965,"Menjaga Jarak di Tengah Pandemi, Ustad Maulana: Sudah Dianjurkan dalam Agama Kita",0
966,Infografis COVID-19 (03 Agustus 2020),0
967,Dua Arahan Terbaru Presiden terkait Penanganan COVID-19 dan Pemulihan Ekonomi Nasional,0
968,Infografis COVID-19 (02 Agustus 2020),0
969,Tangkapan Layar Berita RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China,1
970,"Belajar Dari Flu Spanyol 1918, Pemahaman Literasi dan Perubahan Perilaku Menjadi Kunci Penanganan Pandemi",0
971,Tiga Pendekatan Sumatera Barat Pertahankan Zona Hijau,0
972,Infografis COVID-19 (1 Agustus 2020),0
973,Menristek/Kepala BRIN Saksikan Pendatanganan Kesepakatan Pendirian Pabrik Katalis Merah Putih dan Tinjau Kesiapan Vaksin dan Alat Kesehatan COVID-19 dalam Kunjungan Kerja ke Bandung,0
974,"Bertambah 1.615, Kesembuhan Total 65.907 Kasus",0
975,Infografis COVID-19 (31 Juli 2020),0
976,"Menyambut Idul Adha, Wiku: Perhatikan Zonasi Risiko Daerah",0
977,Perhatikan Protokol Kesehatan Tiga Kegiatan Utama Perayaan Idul Adha di Tengah Pandemi COVID-19,0
978,Kesembuhan Total Hari Ini Menjadi 64.292 Kasus,0
979,PBNU: Penyelenggaraan Salat Idul Adha Wajib Menerapkan Protokol Kesehatan,0
980,Belajar dari Sejarah Pandemi Flu Spanyol 1918,0
981,Panduan Pelaksanaan Salat Idul Adha di Masa Adaptasi Kebiasaan Baru,0
982,Bantuan Satu Mobil Laboratorium PCR untuk Penanganan COVID-19 di Sulawesi Utara,0
983,Rayakan Idul Adha Dengan Adaptasi Kebiasaan Baru,0
984,Infografis COVID-19 (30 Juli 2020),0
985,Perayaan Idul Adha dengan Penerapan Protokol Kesehatan di Masa Pandemi COVID-19,0
986,"Doni Monardo Minta ""Seruan Dari Masjid"" Digaungkan di Seluruh Penjuru Tanah Air ",0
987,"Perayaan Idul Adha, JK: Pengorbanan dengan Ikhlas Memberikan Manfaat Bagi Sesama",0
988,"Idul Adha di Tengah Pandemi, Ibadah Kurban Bagi Fakir Miskin dan Keluarga Terdampak",0
989,China Lakukan Uji Coba Vaksin di Indonesia Karena Kekurangan Monyet,1
990,"Muncul Cluster Baru, DKI Jakarta Giat Lakukan Surveilans",0
991,Pasien Sembuh Bertambah 1.599 Orang,0
992,Analisis Data COVID-19 Indonesia (Update Per 26 Juli 2020),0
993,Posgagah Bantu Percepatan Penanganan COVID-19 Wilayah Jawa Timur,0
994,Infografis COVID-19 (29 Juli 2020),0
995,Indonesia Siap Uji Klinis Kandidat Vaksin Covid-19,0
996,Gambar Pengujian Vaksin Covid-19 Telah Sukses,1
997,"Hindari Penularan COVID-19 di Kantor, Perhatikan Empat Belas Langkah Berikut Ini",0
998,Lima Wilayah DKI Jakarta Berisiko Tinggi Penularan COVID-19,0
999,"Bukan Konspirasi, Virus SARS-CoV-2 Penyebab COVID-19 Ancaman Nyata di Sekitar Kita",0
1000,Kesembuhan Harian Pasien COVID-19 Capai 2.366,0
1001,Kolaborasi Pentaheliks Wujudkan Perubahan Perilaku Aman COVID-19 dan Produktif,0
1002,Pasien COVID-19 Tembus 100.303 Kasus,0
1003,Infografis COVID-19 (27 Juli 2020),0
1004,Presiden Jokowi Instruksikan Percepatan Serapan Stimulus Penanganan COVID-19,0
1005,"Presiden: Turunkan Angka Kematian, Tingkatkan Angka Kesembuhan, dan Kendalikan Laju Penularan COVID-19",0
1006,Indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china,1
1007,Pasien Sembuh dari COVID-19 Mencapai 56.655 Orang,0
1008,Upaya Yogyakarta Membuka Kembali Sektor Pariwisata,0
1009,Infografis COVID-19 (26 Juli 2020),0
1010,Kiat Pemerintah Dalam Melindungi Anak di Masa Pandemi COVID-19,0
1011,"Bertambah 1.409, Total Sembuh Corona 55.354 Kasus",0
1012,Infografis COVID-19 (25 Juli 2020),0
1013,Rotan Jadi Simbol Kedisiplinan dan Edukasi Protokol Kesehatan di Kota Ambon,0
1014,LP3KD Dukung Sosialisasi Adaptasi Kehidupan Baru COVID-19 Lewat Dua Lagu,0
1015,Adaptasi Kebiasaan Baru Melalui Pendekatan Budaya dan Gaya Hidup,0
1016,Penanganan COVID-19 Yang Lebih Cepat Melalui Perpres Nomor 82 Tahun 2020,0
1017,Infografis COVID-19 (24 Juli 2020),0
1018,Persentase Kesembuhan Pasien COVID-19 Terus Meningkat,0
1019,Indonesia Menerima Bantuan Australia 100 Ventilator Noninvasif untuk Penanganan COVID-19,0
1020,3X3 Ala Satgas Penanganan COVID-19 Lindungi Anak dari Pandemi,0
1021,Infografis COVID-19 (23 Juli 2020),0
1022,Kesembuhan Harian COVID-19 di Jawa Timur Meningkat,0
1023,Analisis Data COVID-19 Indonesia (Update Per 19 Juli 2020),0
1024,Bantuan Satu Mobil Laboratorium PCR Penanganan COVID-19 di Jawa Barat,0
1025,Infografis COVID-19 (22 Juli 2020),0
1026,Memahami Data Kasus COVID-19 Lewat Laju Insidensi,0
1027,Liga Indonesia Bergulir Kembali dengan Penerapan Protokol Kesehatan,0
1028,Lebih dari 48 Ribu Keluarga DKI Jakarta Terima Fasilitas dan Edukasi Cuci Tangan dari Unilever Indonesia,0
1029,Upaya Pencegahan Penyebaran COVID-19 di Lingkungan Pendidikan Pondok Pesantren,0
1030,Infografis COVID-19 (21 Juli 2020),0
1031,Presiden: Jadikan Penanganan COVID-19 sebagai Model Percepatan Pengurangan TBC,0
1032,Perpres Nomor 82 Tahun 2020 untuk Pastikan Keseimbangan Penanganan Kesehatan dan Pemulihan Ekonomi,0
1033,Presiden Jokowi Dukung Penuh Fase Uji Klinis Vaksin Covid-19,0
1034,"Dokter Reisa: Mari Kita Kompak, Bersama-sama Kita Pasti Bisa Lawan COVID-19",0
1035,Presiden Jokowi Bentuk Satu Tim Terpadu untuk Tangani COVID-19 dan Pemulihan Ekonomi Nasional,0
1036,"Penggunaan Thermal Gun Dapat Merusak Otak, Yuri: Itu Statement Tidak Benar",0
1037,Lindungi Kesehatan Jiwa Anak dan Remaja Saat Masa Pandemi COVID-19,0
1038,Infografis COVID-19 (20 Juli 2020),0
1039,Dokter Reisa: Penggunaan Rapid Test Tidak Digunakan Untuk Kepentingan Diagnostik,0
1040,"Pusat Kebugaran Dibuka, Begini Tips Agar Tetap Aman Dari Penularan COVID-19",0
1041,Infografis COVID-19 (18 Juli 2020),0
1042,Strategi Komunikasi Publik yang Efektif untuk Tingkatkan Pemahaman Masyarakat Terkait COVID-19,0
1043,Kemenristek/BRIN dan LPDP Kucurkan Dana Rp 242 Miliar untuk Prioritas Riset Nasional,0
1044,Tetap Optimis Berinvestasi Pada Masa Adaptasi Kebiasaan Baru,0
1045,"Penanganan Jenazah di Masa Pandemi, Perhatikan Protokol ini",0
1046,Infografis COVID-19 (17 Juli 2020),0
1047,Gugus Tugas Nasional Distribusikan Masker Melalui PWNU untuk Warga Jatim,0
1048,RSKI Pulau Galang Masih Rawat 62 Pasien COVID-19,0
1049,Menristek/Kepala BRIN Resmikan Pengoperasian Mesin Cobas 6800 Systems untuk Peningkatan Kapasitas Uji COVID-19,0
1050,Gugus Tugas Nasional Luncurkan Mesin Deteksi COVID-19,0
1051,"Jumlah Kasus Positif COVID-19 Naik 1.574, Meninggal 76 dan Sembuh 1.295 Orang",0
1052,Empat Tahapan Sosialisasi dalam Upaya Pencegahan Bencana di Masa Pandemi,0
